Company,NACE,Year,TA,CA,FA,TL,CL,DEBT,TAXEX,INTEX,TE,PROFIT,SALES,EBITDA,EBIT,DA,CFO,CAPEX,MCAP,SOLV,SORA,CPI,Company Code,SIZE,PROFITABILITY,TANG,RISK,LIQUID,NDTSHIELD,TAXRATE,FCFF,GROWPOT,LEVERAGE
ENVICTUS INTERNATIONAL HOLDINGS LIMITED,10,2020.0,168064682.990745,26838522.8999853,127753514.00809,117822529.502288,39207886.5740001,89728265.3778046,-361909.334138036,7524347.551614039,50242153.4884572,-24272934.4043583,98918598.2230455,3993026.2414366,-17110496.1868823,20605025.38535,5571239.50386047,-11947817.4529225,17704446.3053319,-3.262,0.3012150793650793,-0.18191667,151,18.93985948106925,0.023758865755612,0.7601449140574355,-7.806270549246303,0.6845184794475179,0.1226017567681645,0.0146909531060872,24932864.671362344,0.3523823139746463,0.5338912600855337
ENVICTUS INTERNATIONAL HOLDINGS LIMITED,10,2021.0,156965376.781881,43795367.5815463,100385864.063263,118389684.446812,60934336.0098004,57578080.0507665,-251910.218894482,11418338.073492032,38575692.3350692,-11557067.776978,91242120.0610399,12719914.00069,-390639.922380447,13110553.9230704,8175501.40732527,-5690544.39496994,21807926.2461018,-0.077,0.1537802371541501,2.30485959,151,18.871535808940543,0.0810364314823745,0.6395414461544544,12.59174355939738,0.7187305294424223,0.0835251326876296,0.0213320931737302,25040806.82411436,0.5653281879344572,0.3668202582712044
ENVICTUS INTERNATIONAL HOLDINGS LIMITED,10,2022.0,126498385.17724,29831933.0580533,84489119.5314229,92296273.2366771,45750700.7171065,64467356.7890078,-583064.000397921,6116354.292422531,34202111.9405627,-1376212.03641593,111092868.977517,13937082.6584399,4157078.25560868,9780004.4028312,1350355.53972423,-2022839.92451429,24149162.8690413,0.953,1.5047336,6.12106004,151,18.65574010065306,0.1101759729099491,0.6679067042084618,-53.51005412314241,0.6520541235535423,0.0773132747040857,0.297591553942594,7669374.378315575,0.7060722715313116,0.509629879454042
ENVIRO-HUB HOLDINGS LTD,28,2020.0,134456548.891068,24376371.3760376,21951441.2956238,95129719.6331024,14944406.9023132,61320627.4108887,10589.2143249512,1270705.7189941406,39326829.2579651,-748808.727264404,23273580.3413391,2804629.0512085,532486.206054688,2316012.44735718,3062552.05726624,-474245.527267456,55514696.197655,0.188,0.3012150793650793,-0.18191667,152,18.71675164824017,0.0208589992405703,0.163260484347312,0.7048446237513445,1.6311367547322642,0.0172249880460157,-0.014344262295082,4825730.639660949,1.4116240044043538,0.456062779512276
ENVIRO-HUB HOLDINGS LTD,28,2021.0,116425986.222863,25885182.5405359,26503662.994504,57361842.6780701,38569210.5109692,28114227.5259495,-33291.4119958878,-406895.0355052922,59064143.5447931,1990086.62819862,29905305.4913282,3873640.73801041,1549900.18069744,2364430.06086349,2565658.15114975,-980986.940145493,80522805.87666251,0.879,0.1537802371541501,2.30485959,152,18.572766317682497,0.0332712727087874,0.2276438779206096,6.705420486484838,0.6711359189780168,0.0203084391858832,-0.0170132325141777,3132827.4559420347,1.363311157057506,0.241477254675199
ENVIRO-HUB HOLDINGS LTD,28,2022.0,117713815.24837,24257771.212399,25896920.360148,55214188.6923909,13993752.4337769,31401903.1149745,159155.135035515,-133868.805170055,62499626.5559793,1657742.0373559,32804550.706923,4283801.76544189,1683028.36722136,2823144.35791969,1402647.59194851,-2216272.44114876,56011280.586485,1.062,1.5047336,6.12106004,152,18.583766942133977,0.0363916652977672,0.2199989891204091,0.8859915527394278,1.7334715136054362,0.0239831183108202,0.0875972165370446,3496777.762641252,0.8961858441876792,0.2667648062270186
F J BENJAMIN HOLDINGS LTD,47,2020.0,76375965.947628,46464253.1003952,18678580.9378624,49182455.6908607,38173986.4196777,24135083.7349892,-438558.696269989,8705856.67276379,27193510.2567673,-10732127.0484924,66691786.0293388,7358598.61564636,-2464829.0719986,9644702.45790482,9018087.49580383,-1014211.84587479,11103149.8215287,-1.843,0.3012150793650793,-0.18191667,158,18.15117862280817,0.0963470448372757,0.244560978131138,6.6607080463743165,1.2171705776173296,0.1262792861371903,0.0392597828182228,18396365.972223125,0.4083014556300469,0.3160036463766486
F J BENJAMIN HOLDINGS LTD,47,2021.0,68904346.5310335,45288606.2815189,14320887.1783018,44160221.829772,36568730.9170961,19803630.6152344,-193394.830226898,5116780.912041659,24744124.7012615,-8086135.38229465,49716604.0674448,8093573.64499569,-3162749.30047989,11177477.3608446,7794555.4844141,-381582.876563072,26992469.529759098,-2.72,0.1537802371541501,2.30485959,158,18.04822981862452,0.1174610028606898,0.2078372105575645,-1.1124407473869238,1.2384516811423227,0.1622173044745505,0.0233581888419728,13173400.53821236,1.0908637850658331,0.2874075673341614
F J BENJAMIN HOLDINGS LTD,47,2022.0,57349477.1879911,39062366.4325476,7641902.79722214,29680271.0276842,25056043.2726145,9281506.23679161,-685443.331003189,-36643.196940420894,27669206.1603069,2137519.82152462,57962352.6191711,10281649.9650478,1415433.29358101,8770656.96179867,11181923.01929,-47420.6078052521,18767715.5432692,1.914,1.5047336,6.12106004,158,17.86467428533404,0.179280622408198,0.1332514814768415,-8.72769800680759,1.558999799271643,0.1529335120710609,-0.4720435428005937,11175403.245651536,0.6782889048039474,0.1618411656372544
FAR EAST GROUP LIMITED,27,2020.0,81980184.5588684,39427426.7940521,35405794.467926,47652220.8347321,20558959.6118927,23210801.4278412,-108917.633056641,2325845.2892303406,34327963.7241364,-5429997.8313446,41275244.6937561,-643672.956466675,-3213070.1751709,2598895.74432373,7004765.2759552,-171696.546554565,9189439.47717925,-2.904,0.3012150793650793,-0.18191667,160,18.22198812430493,-0.0078515675456239,0.4318823464285053,88.88830026986307,1.917773444685625,0.0317015112652925,0.0196640721015977,9456571.52227552,0.2676954436047147,0.2831269721181704
FAR EAST GROUP LIMITED,27,2021.0,91174820.1285601,44654140.814662,32321522.1930742,56118963.2968903,30796775.5236626,28219280.4260254,-520085.836291313,1913146.4760303465,35055856.8316698,-23673.8929748535,61467043.6817408,3594732.68640041,1369386.74676418,2271953.91643047,9528002.11322308,-822667.78087616,8163600.156159861,1.37,0.1537802371541501,2.30485959,160,18.32828932184172,0.039426814128415,0.3545005314789717,-2.9153642412399234,1.449961564331699,0.0249186553176296,0.9564625850340136,10433963.346116887,0.2328740728078506,0.3095073879634213
FAR EAST GROUP LIMITED,27,2022.0,91778221.6778398,45918487.6044989,31297782.9331756,55966828.8636804,32877434.8341823,29717387.3165846,33467.2012925148,1716495.5685138651,35811392.8141594,1541722.40620852,77483264.4324303,5330209.59252119,3291685.1760149,2048936.43468618,8925330.72692156,-361445.77395916,8455394.53997882,2.771,1.5047336,6.12106004,160,18.33488559082082,0.058077063328066,0.3410153559418178,5.387372070890579,1.39665663808899,0.0223248652809853,0.0212464589235126,10966802.616805764,0.2361090668508056,0.3237956322677363
FAR EAST ORCHARD LIMITED,55,2020.0,1980647491.45126,362302404.403687,480582415.668488,1028017566.8602,313564789.100647,418034952.140808,-4197867.10739136,6777853.540420541,952629924.591064,1163300.83084106,84876334.6767426,29164965.3682709,3743287.26387024,25425459.9666595,14612359.3959808,-1240450.82092285,372077402.471988,0.289,0.3012150793650793,-0.18191667,162,21.40668964407929,0.0147249651915097,0.2426390449298757,2.91744609137086,1.1554307658166183,0.0128369435128659,1.383349950149549,13254520.400062492,0.3905791670692162,0.2110597438186769
FAR EAST ORCHARD LIMITED,55,2021.0,1942283119.80915,344861298.010468,451460399.221301,986675332.741857,378934688.283682,404239120.637178,-9102611.84883118,-2132129.986047767,955607787.067294,20808612.1157408,79032332.4599266,26587261.4290714,9573870.28086185,17008952.2932768,12269734.8433733,-7407709.07366276,374596600.82876,0.757,0.1537802371541501,2.30485959,162,21.38712998393885,0.0136886642106449,0.2324379976414879,-22.622212172057733,0.910081100182347,0.0087571951379303,-0.7776022246097444,15887364.910680406,0.3919982715695272,0.2081257446529725
FAR EAST ORCHARD LIMITED,55,2022.0,1885493035.59172,338505866.762102,440787583.636701,916102163.273513,256741775.426567,348569082.332969,-1056076.12967491,-195597.1986650899,969390872.318208,16300758.1762075,104840098.484516,33885169.4508791,15049084.8478675,18849471.4835286,27715304.9637079,-807675.124526024,384836483.425009,0.968,1.5047336,6.12106004,162,21.35745518098932,0.0179715166331786,0.2337784204534967,1.751330016191306,1.3184682009762023,0.009997104803738,-0.0692750512245098,28313832.88361194,0.3969879379044579,0.1848689312308058
FEDERAL INTERNATIONAL (2000) LTD,28,2020.0,89691401.7047882,48438091.8121338,15738597.9766846,42679071.9642639,32964980.5660248,22117843.2350159,902352.334976196,1893956.619262692,47012329.7405243,-3792451.47323608,51540731.6093445,1368277.76527405,-996142.518997192,2372740.38124084,-6572120.23353577,-144467.138290405,14044411.1024385,-1.143,0.3012150793650793,-0.18191667,163,18.31188546630062,0.0152553950464239,0.1754749917777725,3.8192075599205215,1.469380262946561,0.0264544910230137,-0.3122219314315627,-3942361.682268883,0.2987388878609927,0.2465993708941571
FEDERAL INTERNATIONAL (2000) LTD,28,2021.0,93263301.3744354,52023379.8122406,10727232.7542305,48288083.386302,41808094.9935913,8060960.55793762,-142783.167004585,1464822.127819061,44975217.9881334,247096.257925034,44252424.4432449,3279573.98617268,1569135.21873951,1708959.14912224,14472146.6991901,-133905.457139015,11031116.3057269,1.951,0.1537802371541501,2.30485959,163,18.35093724840088,0.0351646782586623,0.1150209417438761,18.211127112188425,1.2443374858437148,0.0183240258916106,-1.368794326241123,18075914.50165936,0.2452709914299344,0.0864322883614672
FEDERAL INTERNATIONAL (2000) LTD,28,2022.0,87888589.1720653,63234417.553246,9781347.36442566,39357428.7199974,35154691.9532418,16199612.8567457,-574892.146646976,4327680.984914307,48531160.4520679,1862263.82303238,100502749.197006,7112152.13245153,5615052.66129971,1497099.47115183,-7596310.97781658,-250632.151901722,13495546.3561341,4.695,1.5047336,6.12106004,163,18.29158053821112,0.0809223609054367,0.1112925745716098,2.0284704324225644,1.798747593560262,0.0170340596572879,-0.446562680531484,-1085417.0198920865,0.2780800259137232,0.1843198646075732
FIRST RESOURCES LIMITED,10,2020.0,1785917000.0,451745000.0,992705000.0,659775000.0,348526000.0,246540000.0,-49450000.0,135967000.0,1126142000.0,99673000.0,660425000.0,257653000.0,186190000.0,71873000.0,192386000.0,-70479000.0,1527896976.43309,10.693,0.3012150793650793,-0.18191667,166,21.303197845756447,0.1442693025487746,0.5558516997150483,3.6391603019602887,1.29615867969678,0.0402443114657624,-0.9846086454413316,532706283.6947215,1.3567533902767943,0.1380467289353312
FIRST RESOURCES LIMITED,10,2021.0,1873602000.0,639275000.0,933779000.0,602503000.0,263295000.0,25217000.0,-69547000.0,153426000.0,1271099000.0,161108000.0,1032277000.0,324758000.0,244987000.0,81702000.0,292190000.0,-51145000.0,1761759031.25541,16.523,0.1537802371541501,2.30485959,166,21.351128618270863,0.173333504127344,0.498387064061631,0.5608570700660962,2.427980022408325,0.0436069133145673,-0.7595701226504734,613298805.6377716,1.386012443763554,0.0134591017729485
FIRST RESOURCES LIMITED,10,2022.0,1832725000.0,742360000.0,843377000.0,433810000.0,198973000.0,-149420000.0,-88390000.0,194253000.0,1398915000.0,325196000.0,1225428000.0,507425000.0,431059000.0,76458000.0,326162000.0,-78361000.0,1727167098.84618,40.777,1.5047336,6.12106004,166,21.32906976727108,0.2768691429428856,0.4601765131157156,4.059170336553349,3.730958471752449,0.0417182064957917,-0.3732591235019383,671282704.517622,1.2346476368086552,-0.0815288709435403
FLEX LIMITED,26,2020.0,15836000000.0,11363000000.0,2739000000.0,12400000000.0,7834000000.0,1708000000.0,-101000000.0,350000000.0,3436000000.0,613000000.0,24124000000.0,1346000000.0,862000000.0,484000000.0,144000000.0,-351000000.0,9139845791.493,5.824,0.3012150793650793,-0.18191667,168,23.485551666190297,0.0849962111644354,0.1729603435210912,-472.3158386255838,1.4504723002297677,0.0305632735539277,-0.197265625,914042968.75,2.6600249684205477,0.1078555190704723
FLEX LIMITED,26,2021.0,19325000000.0,14337000000.0,2762000000.0,15196000000.0,10711000000.0,1784000000.0,-105000000.0,366000000.0,4129000000.0,936000000.0,26041000000.0,1674000000.0,1197000000.0,477000000.0,1024000000.0,-443000000.0,8608800919.03,7.875,0.1537802371541501,2.30485959,168,23.684665431419894,0.0866235446313066,0.1429236739974126,4.890629330680307,1.3385304826813555,0.0246830530401034,-0.1263537906137184,1879245487.364621,2.08496026132962,0.0923156532988357
FLEX LIMITED,26,2022.0,21395000000.0,16021000000.0,2957000000.0,15689000000.0,10855000000.0,1053000000.0,59000000.0,332000000.0,5706000000.0,793000000.0,30346000000.0,1680000000.0,1184000000.0,496000000.0,950000000.0,-635000000.0,10379374281.404,5.891,1.5047336,6.12106004,168,23.78642308681519,0.0785230193970553,0.1382098621173171,-0.0656952097626958,1.4759097190234916,0.0231829866791306,0.0692488262910798,1894009389.6713612,1.8190280899761653,0.0492171068006543
FOOD EMPIRE HOLDINGS LIMITED,10,2020.0,312644000.0,158759000.0,114771000.0,95676000.0,54997000.0,-10586000.0,-5781000.0,16697000.0,216968000.0,26785000.0,272971000.0,45886000.0,37701000.0,8182000.0,33350000.0,-9144000.0,268199583.987828,40.673,0.3012150793650793,-0.18191667,169,19.56057572100501,0.1467675695039725,0.3670980412226046,-3.179911197541218,2.886684728257905,0.0261703407070022,-0.2752332888973529,63786570.2247191,1.2361250690785186,-0.0338595974974731
FOOD EMPIRE HOLDINGS LIMITED,10,2021.0,340042000.0,188514000.0,113458000.0,113483000.0,80001000.0,-6809000.0,-6974000.0,13969000.0,226559000.0,19501000.0,320074000.0,37051000.0,26496000.0,10563000.0,14672000.0,-6552000.0,306016812.638815,18.331,0.1537802371541501,2.30485959,169,19.64457969735712,0.1089600696384564,0.3336587833267655,-1.7223719079858446,2.356395545055687,0.0310638097646761,-0.5567174902211224,42969786.62089886,1.350715763394149,-0.0200239970356603
FOOD EMPIRE HOLDINGS LIMITED,10,2022.0,381495000.0,242343000.0,114345000.0,105896000.0,71293000.0,-80767000.0,-10638000.0,19699000.0,275599000.0,60097000.0,398362000.0,79657000.0,69158000.0,10509000.0,72825000.0,-13797000.0,252080585.43256497,32.028,1.5047336,6.12106004,169,19.75960830244301,0.2088022123487857,0.2997286989344552,6.582882376624867,3.399253783681427,0.0275468879015452,-0.2150872439798621,110558003.61915933,0.9146643690019376,-0.2117118179792657
FRASER & NEAVE LTD,11,2020.0,3487237724.44415,700244652.625918,563519560.763717,1007210757.3005,354059296.717882,433058710.653305,-26820040.2948856,21020303.3529526,2480026967.14365,108976041.947603,1339103826.06375,167630729.494095,103176305.00567,64617293.3132648,31178789.8313999,-79132338.2678032,1291531877.47998,5.69,0.3012150793650793,-0.18191667,173,21.97237577680544,0.0480697740561448,0.161594822404469,5.710925343657316,1.97776095449876,0.0185296496594778,-0.3264525993883795,138193564.12165934,0.5207733200447779,0.124183879870803
FRASER & NEAVE LTD,11,2021.0,3615657777.14825,791843329.88286,558387311.135411,1080035221.80605,636421251.105905,369908147.518396,-25507309.2296124,33298066.389322385,2535622555.3422,103182715.675592,1380620765.41984,177854669.153929,110973472.835302,66901767.9142952,181766945.830226,-66327967.3351049,1503367543.6848,6.008,0.1537802371541501,2.30485959,173,22.0085396337222,0.0491901280807076,0.1544358856815878,2.437506782488405,1.2442125848357184,0.0185033462893333,-0.3283833377473447,292327509.73611164,0.5928987894974416,0.1023072896600714
FRASER & NEAVE LTD,11,2022.0,3473423366.43797,743774074.625731,565780346.935809,1030965154.74153,377398195.032895,461208517.622292,-17610879.0410757,20337517.8725719,2442458211.69645,87076013.0364299,1396941452.73578,150085079.946876,89802651.8679261,60282428.0789495,13355648.8237381,-96593446.9935298,1236117046.87308,4.914,1.5047336,6.12106004,173,21.968406505506916,0.043209555563274,0.1628883920119482,-16.138177177852132,1.9707939370534129,0.0173553355635911,-0.2535211267605631,135442604.13640732,0.506095474204455,0.1327821198183698
FRASERS PROPERTY LIMITED,68,2020.0,28299824076.8766,7692057962.64815,1770225639.30237,17260323887.6538,4427228939.00132,12204392800.9862,-208976770.045638,721252539.969802,11039500189.2228,137397747.412324,2627086560.67169,817175704.61905,649673517.336488,167089537.569404,446245.97299099,-24419368.4238195,2478649184.07949,1.73,0.3012150793650793,-0.18191667,177,24.06612142521149,0.0288756460958622,0.062552531580887,0.1598335900621669,1.7374430074951803,0.0059042606454197,2.919525335183564,-1359596909.1407204,0.224525489523452,0.4312533098380016
FRASERS PROPERTY LIMITED,68,2021.0,29576760978.5174,6459465611.30416,1800958710.32059,16109334443.491,5344388145.67602,10602978043.4163,-338543811.121941,642256971.977235,13467426535.0264,614498542.421579,2765227277.50051,989747223.115563,918211703.276873,71420171.9629765,996583605.17621,-21991770.4697847,3251176703.60496,2.86,0.1537802371541501,2.30485959,177,24.11025478784527,0.0334636785899054,0.0608910053277533,7.860742396072356,1.2086445511129866,0.002414739464367,-1.2268092289178485,2448759128.1817336,0.2414103908530128,0.3584901690593368
FRASERS PROPERTY LIMITED,68,2022.0,28009147047.8647,6008986880.00387,1482868232.83249,14495519141.22,4365389912.88048,9350494622.95395,-249942125.337183,496643664.8303861,13513627906.6447,647331952.600598,2703655567.40201,863039070.225596,894033492.093801,61861926.0209799,825850087.554276,-62938634.5518827,2683068967.5317297,2.913,1.5047336,6.12106004,177,24.05579697405411,0.0308127580161849,0.0529422845436322,1.1825811689148844,1.3765063373317028,0.0022086329839057,-0.6289595459913614,1697801160.88775,0.198545422892135,0.3338371785108248
FRENCKEN GROUP LIMITED,32,2020.0,426437493.707657,324691027.866364,88165042.0970917,172082296.504974,160106651.475906,-69944029.7336578,-6674230.51452637,16645488.546371467,254355197.202682,32199531.6448212,469416845.535278,58333712.5988007,42170789.6766663,16394372.8923798,60233720.1976776,-17898797.6989746,425760088.240166,22.998,0.3012150793650793,-0.18191667,178,19.87097635778431,0.1367931137846692,0.2067478666815657,-0.5051960434679189,2.027967138612138,0.0384449611825617,-0.2614750940824367,99130387.12673429,1.673880042250132,-0.1640194184745109
FRENCKEN GROUP LIMITED,32,2021.0,509095971.286893,396364591.986418,94657101.8233299,228686846.900463,213338026.352048,-54123698.0046034,-8441222.46384621,16226234.20679561,280409124.38643,43446772.2729445,567484669.072747,68356886.3465786,51231784.0158939,17236813.5131598,29869054.8427105,-12928904.8008919,622357104.2104931,29.168,0.1537802371541501,2.30485959,178,20.04814710543896,0.134271120185426,0.1859317440365038,1.0284809674937208,1.857918153476969,0.0338576898764069,-0.2411395481539402,62936980.63526471,2.219460959311818,-0.1063133496574123
FRENCKEN GROUP LIMITED,32,2022.0,539348491.443157,395956408.216417,123833107.07581,244525503.239214,215647770.81728,-12302543.1951284,-8485794.8166132,15996578.502237797,294822988.203943,38579502.2188425,584640026.81011,66692695.0201392,46090285.9044671,20894689.3402934,28131785.6909037,-31682283.8902473,300118249.449143,14.743,1.5047336,6.12106004,178,20.10587247179127,0.1236541792147908,0.2295975775225859,-3.319743703385025,1.836125672506552,0.0387406095906278,-0.2819790431000397,80321347.98232448,1.0179608153267106,-0.0228100076116092
GENTING SINGAPORE LIMITED,93,2020.0,6646662251.40381,3096597137.69341,3368358734.12895,720059010.372162,350388781.915665,-2808124248.30818,-33079949.1786957,34551849.969864,5926603241.03165,52371984.9338531,804590439.210892,296415556.501389,53843885.7250214,243920282.857895,186453373.088837,-66783905.6301117,7756663418.25823,17.149,0.3012150793650793,-0.18191667,184,22.617380648529497,0.0445961514651635,0.5067744691581907,1.6310660883351225,8.837603535031922,0.0366981612171398,-1.7146945816670665,347034998.6187119,1.3087873614613723,-0.4224863761830367
GENTING SINGAPORE LIMITED,93,2021.0,6504346609.15434,2546576993.41202,3799553289.9456,663451972.910404,498758617.957592,-2259862475.59357,-31785900.3645182,49953393.79525119,5840894636.24394,135640309.608579,789595352.390289,353804111.081719,153807803.039312,200911451.967716,279439974.392772,-696875070.935965,6917381000.653649,61.343,0.1537802371541501,2.30485959,184,22.595736499462365,0.0543950272551232,0.5841560295384686,-99.616838764536,5.105830559560473,0.0308887985281948,-0.306062117110699,1041557280.5858272,1.1843016235440873,-0.3474388145940743
GENTING SINGAPORE LIMITED,93,2022.0,6544894226.27717,2685273619.19063,3664977595.51603,596048623.872936,439343287.972033,-2543523659.97398,-86736573.7320185,158612222.65899152,5948845602.40424,252937670.212984,1283155552.73813,590986151.890755,324813319.139957,266161677.017033,599943462.3878,-83797409.7429514,8574141394.1687,178.853,1.5047336,6.12106004,184,22.60195107518107,0.0902972808205208,0.5599750689325841,1.778673367436475,6.112016941434564,0.0406670708211627,-0.521877265364204,925129207.8043556,1.4413118052187204,-0.3886271606593668
GKE CORPORATION LIMITED,52,2020.0,139076573.155403,42440075.8048296,91776849.5321274,81395742.4070835,30762921.1821556,45500246.8739748,-2545428.80058289,7435480.3519249,57680830.7483196,3320370.45764923,75841051.1133671,19273138.4017467,8210422.00899124,11090998.9349842,16561549.6655703,-1349784.32786465,34810700.2154061,3.427,0.3012150793650793,-0.18191667,187,18.750535225423064,0.1385793305405293,0.6599015740025225,15.961640501447482,1.3795853636112902,0.0797474275023386,-3.2846715328467444,49769924.99036886,0.6035055279854863,0.327159677878554
GKE CORPORATION LIMITED,52,2021.0,160320537.796497,61727398.5849023,93282434.4602823,93511494.0388799,32239190.7223463,47083460.9709978,-3994557.13963509,10417297.00684548,66809043.7576175,8716359.54201221,89950108.9736223,27153765.6885982,15139099.4092226,12048685.0286722,19026308.4955215,-4166162.8305316,77348339.0496376,7.116,0.1537802371541501,2.30485959,187,18.89268573037421,0.1693717228111214,0.5818495605266147,4.53618950966474,1.9146696055902088,0.0751537213776453,-0.8459814281139955,42422608.13183737,1.1577525241980196,0.293683277377495
GKE CORPORATION LIMITED,52,2022.0,155489519.569278,53011607.1254015,96689783.7936878,89043584.0770602,31563115.2629852,47413301.0596037,-2790391.99054241,7463678.00086737,66445935.4922175,3432868.43001842,76515293.507278,18544936.4081025,8106154.44034338,10490618.135035,18980798.2653379,-4271008.14878941,57722606.2851578,3.832,1.5047336,6.12106004,187,18.86208888904389,0.1192680796716967,0.6218411637101232,3.1103349948000303,1.6795429311621035,0.0674683294674463,-4.343181818181841,63131595.00512563,0.8687153827779063,0.3049292401889428
GOODLAND GROUP LIMITED,42,2020.0,260148255.891204,178522490.861058,1691498.64721298,79477065.1078224,61841219.7562456,64354366.0624027,2921.41389846802,1894536.91315651,180671190.783381,-2608822.61133194,19707127.8055906,-499561.776638031,-711364.284276962,211802.507638931,10312591.0615921,-61349.6918678284,42070686.7461254,-0.763,0.3012150793650793,-0.18191667,190,19.37676224143519,-0.0019202964668229,0.006502056457839,-0.2467255863202682,2.8867879961735112,0.0008141607827173,-0.0011210762331838,12270601.586922668,0.2328577487296622,0.2473757352012238
GOODLAND GROUP LIMITED,42,2021.0,257011230.488062,176577026.122928,1820586.21668816,76755562.2396469,55602818.9932108,58724558.6359501,-27183.894276619,2820512.706160544,180255668.248415,754536.741137505,18790683.2437515,3713173.01821709,3547865.55302143,160164.566278458,8161045.8817482,-95510.9798908234,36747235.2209025,3.504,0.1537802371541501,2.30485959,190,19.36463034030188,0.0144475127066074,0.007083683515428,128.75264338880638,3.175684782177831,0.0006231811970796,-0.0373737373737374,11182482.6689389,0.2038617458079608,0.2284902434980475
GOODLAND GROUP LIMITED,42,2022.0,252680619.120121,172677130.643547,1631101.84830427,81700141.2328482,63868899.5649815,64152721.0494876,-358437.943577766,-3405160.463988784,170980477.887273,7304044.78800297,25854951.7433643,3742677.9050231,3540446.38043642,202231.524586678,-5354951.30103827,-142956.767380238,36097105.6352088,2.764,1.5047336,6.12106004,190,19.34763687420596,0.0148118914622568,0.0064551917514847,-0.0055624189256529,2.7036183779534486,0.0008003444240831,-0.0516064257028111,-8792883.158137802,0.2111182871942113,0.2538885699777007
GP INDUSTRIES LIMITED,26,2020.0,1114441092.06647,539217650.669694,319571712.626159,735599781.692028,578169551.925063,281356895.713091,-10390439.701438,13358818.6388612,378841310.374439,23545131.2565804,877450290.149271,57503712.904036,26513510.1940036,32825119.6225882,9171615.44156075,-58131682.0415854,203003549.081342,1.718,0.3012150793650793,-0.18191667,191,20.83161885346368,0.0515987011905751,0.2867551411206384,-1.2739380537788227,0.9326289301716504,0.0294543335275996,-0.7898657036451907,91213788.80605994,0.5358537823678664,0.2524645741403707
GP INDUSTRIES LIMITED,26,2021.0,1169734744.20863,545122655.024707,339383035.921276,708776416.21387,596237624.821424,314436974.10661,-5238658.20348263,617703.5624981299,460958327.994764,29567016.4556503,914203489.136755,58802275.8544087,24946061.8146658,33868774.9973536,-14344613.5913134,-38168316.8994784,218076349.538378,1.746,0.1537802371541501,2.30485959,191,20.880042845700896,0.0502697523054174,0.2901367490378184,-1.4114106631949854,0.91427080803224,0.0289542352785862,-0.2153313490858291,24574417.81211097,0.473093414944995,0.2688104937152555
GP INDUSTRIES LIMITED,26,2022.0,1033915591.82382,485152973.226786,328475506.355882,636171811.652184,498094947.514057,256553879.130006,-1866616.41490459,11764129.53293319,397743780.171633,16611906.4393044,866651086.59482,62436322.0928907,26509419.557333,37214769.8965073,57871137.4980211,-38330821.1320639,231530221.774732,1.144,1.5047336,6.12106004,191,20.75661897703497,0.0603882198765892,0.3177005056829189,-1.2048328080469588,0.9740170536724712,0.0359940116879954,-0.1265906884039446,109455317.4190654,0.5821089689317653,0.2481381276758257
GSH CORPORATION LIMITED,26,2020.0,801598229.791641,463189631.139755,322281981.607437,433465706.529617,209249682.413101,246511614.877701,456092.588424683,11903033.273696898,368132523.262024,-10694350.0957489,90925801.5460968,15157703.9337158,1664775.76637268,13485364.4428253,-25076772.2663879,-21369790.8802032,278272068.38339496,0.124,0.3012150793650793,-0.18191667,199,20.50211807994868,0.0189093530529074,0.4020492681117916,4.474617271887848,2.2135738788139494,0.0168230965858426,-0.0445478723404255,8726306.694252685,0.7559018853254933,0.3075251487790543
GSH CORPORATION LIMITED,26,2021.0,859269099.033594,538768976.703405,316512550.982237,499610138.295531,232973301.147223,307858263.481617,572612.286329269,7757638.80419735,359658960.738063,-15564105.0126553,70858920.9103584,1239920.14455795,-7233853.92212868,8475253.68499756,-71194054.4577837,-19502848.9563465,253357533.147309,-0.496,0.1537802371541501,2.30485959,199,20.57159270101029,0.001442993988673,0.3683509058317278,24.220029050970115,2.312578196945153,0.0098633288390441,-0.038195815238847,-43637257.35878502,0.7044382618116596,0.3582792210587581
GSH CORPORATION LIMITED,26,2022.0,840679734.725118,522777764.509857,313850207.712114,525621732.904136,247553169.382811,291868206.187606,804700.262188911,14588724.901199369,315058001.820982,-13860627.3441911,64016806.3479066,9785065.94234705,1532797.81919718,8238137.52704859,48354156.1430097,-19276364.2289042,234319716.287911,0.102,1.5047336,6.12106004,199,20.549721330575448,0.0116394692748797,0.3733290987616531,12.550707623689972,2.11177972721264,0.0097993768456215,-0.061634861862717,83118419.31715187,0.7437351691865709,0.3471812084099301
HAFARY HOLDINGS LIMITED,23,2020.0,170081691.37001,69200515.6135559,83476289.2684937,114512520.082474,44718252.0942688,92185161.6783142,-548370.027542114,6342183.008193975,55569171.2875366,3978519.09637451,63773543.2720184,15253763.2350922,9772332.07702637,5482187.53051758,15967778.8295746,-1712427.23083496,45591862.470465004,3.962,0.3012150793650793,-0.18191667,203,18.951789417064028,0.0896849220643501,0.490801147355081,0.0630538767673947,1.5474780961401844,0.0322326729370956,-0.1598676957001102,25036299.2518319,0.8204524453775799,0.5420052031218743
