Company,NACE,Year,TA,CA,FA,TL,CL,DEBT,TAXEX,INTEX,TE,PROFIT,SALES,EBITDA,EBIT,DA,CFO,CAPEX,MCAP,PER,SOLV,NEMP,SORA,CPI
LY CORPORATION LIMITED,3109.0,2013.0,,,,,,,,,,,,,,,,,,,,,0.03772908366533865,2.358604154
LY CORPORATION LIMITED,3109.0,2014.0,56695852.0946503,25127039.0160084,31568813.0786419,21426895.89715,11058941.516161,-576251.797199249,-1428040.07935524,,35268956.1975002,4960228.97529602,61812876.4944077,7735908.56051445,6495851.31669044,-1281545.08423805,5302718.25098991,-4611444.99278069,,,16.09,1172.0,0.07970555555555556,1.02514803
LY CORPORATION LIMITED,3109.0,2015.0,56928470.0345099,29766308.6073697,27162161.4271402,17804286.5638733,9878611.10267043,-9596458.26780796,-3450139.70160484,,39124183.4706366,12268406.0053825,73058944.9009001,17473904.4665694,16280987.4438643,-1225535.84754467,14257921.3289917,-2644687.71967292,,,51.24,1211.0,0.2525032258064516,-0.52261817
LY CORPORATION LIMITED,3109.0,2016.0,50949175.4334569,24851538.2267237,26097637.2067332,12302942.5412714,9440704.45480943,-9832367.40791798,-2868479.72714901,,38646232.8921854,9684797.18881845,64061302.1066487,13522068.7168837,12638876.5596747,-1168524.30289984,9609897.50057459,-2962327.25319266,,,78.054,1149.0,0.19813690476190476,-0.53226874
LY CORPORATION LIMITED,3109.0,2017.0,58218364.0845716,26744706.4653933,31473657.6191783,15057852.9502451,11656080.4975927,-5368045.1823771,-3253323.41596484,,43160511.1343265,12103150.8966386,85177989.3045723,17814376.7707944,16262431.9494367,-1573116.65743589,11338256.7722797,-4573116.59288406,,,317.173,,0.5612424,0.57626031
LY CORPORATION LIMITED,3109.0,2018.0,64742057.0926368,32561798.1511652,32180258.9414716,10414159.8471105,6644678.10472846,-14818654.2830169,-2213845.62331438,,54327897.2455263,3605412.63321042,63582458.1899643,7255285.82030535,5760541.32938385,-1548870.38260698,5537996.92651629,-2884620.06670237,89.5999789245188,24.852,96.392,,1.0422362549800797,0.438620118
LY CORPORATION LIMITED,3109.0,2019.0,68307880.3807497,27436285.9337926,39978741.666019,14458399.5350003,9125229.09253836,-5603665.25048018,-435919.365406036,,53849480.8457494,753573.611497879,60075748.4185696,2955161.88633442,938057.423651218,-2038118.51280928,2151740.99314213,-5283078.81134748,67.1701904176134,89.136,8.728,,1.48333,0.565260569
LY CORPORATION LIMITED,3109.0,2020.0,85258910.161972,40538500.6431788,43822328.2658011,29828806.9442064,19342138.4176612,2753800.20166934,-647395.975381136,,55430103.2177657,1202591.60014987,59457763.3987069,4385746.40750885,1648143.56473088,-2722402.24443376,-2385746.3696301,-5242212.90765703,67.6715486266416,56.271,11.256,,0.30121507936507935,-0.18191667
LY CORPORATION LIMITED,3109.0,2021.0,80470065.7068193,35332374.8892546,44437738.7219667,29329022.4990249,17562499.7068942,7614224.01085496,1519875.45356154,,51141043.2077944,-1721982.729882,45311780.8529735,306992.332041264,-2757902.25282311,-3056034.43175554,1187021.05298638,-3756704.91814613,41.9506703985111,,-7.923,,0.15378023715415018,2.30485959
LY CORPORATION LIMITED,3109.0,2022.0,74115569.9658394,31840698.9366561,41624066.5673465,23855201.2921125,12684795.3219712,5934511.85621321,-1069114.01495337,,50260368.6737269,2798776.43041313,53143214.9005681,7420122.59848416,3958078.52886617,-3458418.41802001,5113981.57894611,-1348968.9976722,21.8131984230358,7.794,7.781,,1.5047336,6.12106004
LY CORPORATION LIMITED,3109.0,2023.0,,,,,,,,,,,,,,,,,,,,,3.617463453815261,
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,,,,,,,,,,,,,,,,,,,,,,,
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2003.0,,,,,,,,,,,,,,,,,,,,116.0,0.4880463576158941,
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2004.0,28692006.5156817,25863018.8646913,1238217.65857935,9610723.51706028,8957032.73141384,-4995103.46597433,,,19081282.9986215,5000612.09619045,31483657.8952074,6126208.87035131,5061207.02856779,-1191088.26673031,1862529.08307314,-719794.348239899,,,230.371,203.0,0.6823102310231023,1.662727199
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2005.0,36687297.7465391,33497176.3193607,2112726.86719894,14126908.0340862,13330729.6782732,-13227376.7143488,-1333373.41248989,,22560389.7124529,4272323.10175896,32253335.416317,7561591.26758575,6427112.22171783,-1137483.49249363,10296238.5863066,-1367624.10402298,,,281.342,,1.8628145695364235,0.425106277
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2006.0,38635591.6958451,36001302.3604155,2137548.80744219,11211863.9643788,10015644.9763775,-21507169.9466705,-1749673.98571968,,27423727.7314663,4749673.86734486,36194913.8260484,7854628.11249495,6941981.47314787,-861799.183726311,8925684.13281441,-547587.983608246,,,8.658,,2.9766791044776117,0.962901778
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2007.0,40822923.6162901,36476545.7814932,2549264.39416409,12493060.8102679,11184429.1697145,-18147376.419425,233139.04094696,,28329862.8060222,929086.832821369,27341103.4805775,1356508.4078908,474604.476213455,-873577.537357807,-523175.109744072,-1463363.80165815,,,10.875,,2.16956,2.104880036
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2008.0,33548499.9324679,28880628.7863851,1923290.76099396,8062118.02738905,6621734.44807529,-11653696.7642307,774041.151642799,,25486381.9050789,-2281823.28724861,22424263.9918923,-1602279.08051014,-2903696.56437635,-1204836.04753017,-3770844.99996901,-255002.785146236,,,-55.342,,0.5572222222222222,6.62778177
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2009.0,30476699.7279525,25998290.1095152,2090637.04383373,10523728.1869054,8952543.9054966,-13210061.4027381,34915.2062535286,,19952971.5410471,-6271198.57627153,17716260.6751323,-2217471.8747139,-4087216.79735184,-1856918.92850399,3549237.59895563,-1070970.51018476,25.197875687071,,-64.977,,0.1634920634920635,0.596720257
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2010.0,43736801.8470407,38244565.7462478,2763975.19350052,19624223.8738537,16966615.1414514,-10077639.8909092,8540.3727889061,,24112577.973187,2325310.59116125,40125776.9523859,5143633.61150026,3531055.94944954,-1467391.32463932,-1739130.45883179,-1224378.89891863,24.0235732607761,10.331,48.814,,0.06964285714285715,2.823661349
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2011.0,36977011.3277435,31659105.7357192,2618589.9156332,10604289.6965146,9404935.53668261,-10102252.3462772,13838.7018442154,,26372721.6312289,2906896.20405436,39933111.8050218,4336895.39462328,2949949.94312525,-1386176.63472891,2908433.8375926,-489736.2819314,11.8945033647986,4.092,30.46,,0.02296,5.247793398
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2012.0,35202287.697196,27144257.64364,5131180.91857433,7027380.30230999,6411932.82991648,-10755210.2114558,480588.46449852,,28174907.394886,254188.796699047,33190845.1612592,1486718.39612722,185533.301770687,-1303637.07631826,4401307.62130022,-3332243.48598719,14.4514497698862,56.853,1.915,,0.026215139442231077,4.575602704
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2013.0,38390105.6811213,28022603.7495732,8950446.66677713,16578677.2387624,12969256.4946413,1047182.50185251,,,21811428.442359,-5130008.76945257,24738007.1626306,-4252746.44714594,-5278590.13575315,-1025843.68860722,-7377697.09795713,-4659764.55163956,12.0526071868475,,-78.576,,0.03772908366533865,2.358604154
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2014.0,53217286.0033512,42910769.6942091,974040.717422962,24510709.1487646,21069401.3460279,-6078861.72676086,656171.951830387,,28706576.8545866,7698478.77049446,48643759.9307895,7875577.08275318,6771361.53751612,-1104215.54523706,7719670.02153397,-230076.439857483,14.7199609883877,1.912,34.28,,0.07970555555555556,1.02514803
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2015.0,50449819.0602064,41287926.5295267,1152132.38632679,13747082.377553,11092722.1283913,-11128085.3078365,-2432986.74583435,,36702736.6826534,10910248.1224537,63901972.5211859,14645307.1354628,14230143.4087753,-497913.566589355,7170238.26432228,-676143.9909935,37.9116252759718,3.475,108.712,312.0,0.2525032258064516,-0.52261817
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2016.0,41187858.556509,30893313.8855696,1127013.75603676,9937080.79862595,9856876.13868713,-9775980.05926609,-649934.313297272,,31250777.7578831,-3800041.47434235,24564059.9452257,-2925395.82931995,-3254511.50286198,-329115.673542023,1895872.22027779,-473622.345328331,27.0216553575697,,-43.583,291.0,0.19813690476190476,-0.53226874
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2017.0,52011820.1685548,40045637.5166774,1693101.87202692,13758042.5650477,13705670.8765626,-16285350.6179452,-377076.157093048,,38253777.603507,4493490.87202549,49325900.7162452,6330988.97087574,5361364.56692219,-1023492.42639542,7304354.20972109,-1124494.96847391,43.7440541516639,9.735,99.915,322.0,0.5612424,0.57626031
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2018.0,48184349.84231,41175996.8992472,727579.139828682,15940064.6394491,15940064.6394491,-3336752.67148018,-271834.703803062,,32244285.2028608,-4483440.84250927,40357561.955452,-3165298.97689819,-4899619.04132366,-1741647.14539051,-3681858.18493366,-843347.019076347,50.5608908122604,,,327.0,1.0422362549800797,0.438620118
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2019.0,19651128.7795305,10854364.8917079,2574228.09576988,4029839.77276087,2692250.66417456,-4707541.69070721,65320.6667900085,,15621289.0067697,30779395.1035738,9046170.07011175,-7322595.20322084,-8400386.20525599,-1077791.00203514,-5436460.94965935,-449079.584181309,16.218998587412,0.527,-55.475,115.0,1.48333,0.565260569
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2020.0,23840103.307724,15911050.8956909,1731336.54212952,4237954.84733582,3308373.10409546,-10679222.6467133,,,19602148.4603882,3656304.43191528,7566750.00762939,-953785.661697388,3967929.88204956,-1149686.12670898,-504500.425338745,-24960.2909088135,14.3475428136667,3.924,-19.585,141.0,0.30121507936507935,-0.18191667
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2021.0,15691352.1873951,8753421.92745209,1015757.97045231,4028260.85150242,3648738.7547493,-3908411.76831722,12576.7556428909,,11663091.3358927,-1714877.62236595,8549974.40969944,-764222.85759449,-1648294.79837418,-884071.940779686,-465339.958786964,-39949.6943950653,11.2144605986789,,-24.217,115.0,0.15378023715415018,2.30485959
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2022.0,12774058.8755608,6480737.60139942,480440.267443657,2704149.8644352,2704149.8644352,-2849174.40336943,12643.1649327278,,10069909.0111256,-1652536.02826595,8369775.18546581,-887252.692043781,-1677078.64254713,-789825.950503349,-975754.846572876,-133868.805170059,9.86255052910579,,-55.0,99.0,1.5047336,6.12106004
MANUFACTURING INTEGRATION TECHNOLOGY LTD,2611.0,2023.0,11217200.2814412,4487335.1406455,945700.003445148,3564386.54065132,3050204.82265949,671924.781918526,,,7652813.74078989,-2616411.39686108,6346883.18270445,-2528439.30351734,-2586076.19225979,-222963.753819466,-3010010.67656279,-79629.9120783806,3.47424304046976,,,,3.617463453815261,
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,,,,,,,,,,,,,,,,,,,,,,,
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2003.0,,,,,,,,,,,,,,,,,,,,,0.4880463576158941,
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2004.0,,,,,,,,,,,,,,,,,,,,,0.6823102310231023,1.662727199
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2005.0,,,,,,,,,,,,,,,,,,,,,1.8628145695364235,0.425106277
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2006.0,,,,,,,,,,,,,,,,,,,,,2.9766791044776117,0.962901778
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2007.0,,,,,,,,,,,,,,,,,,,,,2.16956,2.104880036
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2008.0,,,,,,,,,,,,,,,,,,,,,0.5572222222222222,6.62778177
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2009.0,,,,,,,,,,,,,,,,,,,,,0.1634920634920635,0.596720257
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2010.0,,,,,,,,,,,,,,,,,,,,,0.06964285714285715,2.823661349
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2011.0,,,,,,,,,,,,,,,,,,,,,0.02296,5.247793398
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2012.0,,,,,,,,,,,,,,,,,,,,,0.026215139442231077,4.575602704
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2013.0,,,,,,,,,,,,,,,,,,,,,0.03772908366533865,2.358604154
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2014.0,,,,,,,,,,,,,,,,,,,,,0.07970555555555556,1.02514803
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2015.0,804354000.0,26904000.0,,314065000.0,14967000.0,269433000.0,-1354000.0,,490289000.0,25971000.0,70945000.0,38588000.0,38588000.0,,31848000.0,,,,4.024,,0.2525032258064516,-0.52261817
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2016.0,875223000.0,41423000.0,,328218000.0,10026000.0,255753000.0,-22391000.0,,547005000.0,51674000.0,47510000.0,29972000.0,29972000.0,,11036000.0,,,,5.879,,0.19813690476190476,-0.53226874
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2017.0,1369202000.0,56402000.0,,517096000.0,19232000.0,408695000.0,-15805000.0,,852106000.0,57964000.0,92040000.0,51779000.0,51779000.0,,43752000.0,,,,5.447,,0.5612424,0.57626031
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2018.0,1802865000.0,64165000.0,,738802000.0,128866000.0,613107000.0,-14651000.0,,1064063000.0,64520000.0,144554000.0,81340000.0,81340000.0,,62627000.0,,,,4.226,,1.0422362549800797,0.438620118
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2019.0,2166461000.0,70974000.0,,908283000.0,110914000.0,751276000.0,-10481000.0,,1258178000.0,47565000.0,177853000.0,108321000.0,108321000.0,,86165000.0,,,,4.138,,1.48333,0.565260569
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2020.0,2088059000.0,95259000.0,,930171000.0,258561000.0,765613000.0,22699000.0,,1157888000.0,-43284000.0,194312000.0,116789000.0,116789000.0,,82044000.0,,,,3.927,,0.30121507936507935,-0.18191667
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2021.0,2275628000.0,85575000.0,,1087912000.0,363661000.0,892712000.0,-1145000.0,,1187716000.0,39413000.0,185099000.0,105365000.0,105365000.0,,90626000.0,,,,3.615,,0.15378023715415018,2.30485959
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2022.0,2115850000.0,121195000.0,,1095534000.0,184400000.0,916122000.0,18116000.0,,1020316000.0,-129721000.0,202559000.0,111779000.0,111779000.0,,91988000.0,,,,3.294,18.0,1.5047336,6.12106004
MANULIFE US REAL ESTATE INVESTMENT TRUST,6820.0,2023.0,1588270000.0,145788000.0,,979635000.0,98833000.0,793178000.0,17026000.0,,608635000.0,-379963000.0,208025000.0,119982000.0,111636000.0,-8346000.0,76821000.0,,,,2.426,,3.617463453815261,
MAPLETREE INDUSTRIAL TRUST,9499.0,,,,,,,,,,,,,,,,,,,,,,,
MAPLETREE INDUSTRIAL TRUST,9499.0,2003.0,,,,,,,,,,,,,,,,,,,,,0.4880463576158941,
MAPLETREE INDUSTRIAL TRUST,9499.0,2004.0,,,,,,,,,,,,,,,,,,,,,0.6823102310231023,1.662727199
MAPLETREE INDUSTRIAL TRUST,9499.0,2005.0,,,,,,,,,,,,,,,,,,,,,1.8628145695364235,0.425106277
MAPLETREE INDUSTRIAL TRUST,9499.0,2006.0,,,,,,,,,,,,,,,,,,,,,2.9766791044776117,0.962901778
MAPLETREE INDUSTRIAL TRUST,9499.0,2007.0,,,,,,,,,,,,,,,,,,,,,2.16956,2.104880036
MAPLETREE INDUSTRIAL TRUST,9499.0,2008.0,,,,,,,,,,,,,,,,,,,,,0.5572222222222222,6.62778177
MAPLETREE INDUSTRIAL TRUST,9499.0,2009.0,1421768593.51051,60201738.8645411,67721698.8801956,602093664.664149,58120187.6989603,489616477.144003,,,819674928.846359,462646.132349968,90177501.3688803,62807242.1214581,62807242.1214581,,91307384.4501972,-41035785.2214575,,,5.783,,0.1634920634920635,0.596720257
MAPLETREE INDUSTRIAL TRUST,9499.0,2010.0,1829308079.3488,87911548.0530262,1585.1628780365,732510106.592178,67127684.9776506,575536182.268858,2509312.83593178,,1096797972.75662,288709677.883983,155735912.115574,106760719.835758,106760719.835758,,106676706.203222,,1217.24429953761,4.216,3.113,,0.06964285714285715,2.823661349
MAPLETREE INDUSTRIAL TRUST,9499.0,2011.0,2244833733.90019,99895799.1381884,5567.92867183685,928785386.330724,142519883.957863,753295410.45177,,,1316048347.56947,175333278.457761,195968022.115588,136271077.151299,136271077.151299,,128749600.934029,-5567.92867183685,1425.15463486544,8.128,7.268,,0.02296,5.247793398
MAPLETREE INDUSTRIAL TRUST,9499.0,2012.0,2386304290.07816,70543583.5056305,8041.170835495,935926347.650766,234367965.171337,776853493.831754,-960919.914841652,,1450377942.4274,224566582.039952,222284497.756839,138597620.520592,138597620.520592,,139846414.351344,-6432.936668396,1854.52040210599,8.258,6.353,,0.026215139442231077,4.575602704
MAPLETREE INDUSTRIAL TRUST,9499.0,2013.0,2598217362.36554,83310590.6603932,4760.01584529877,988810784.9195,327404203.207314,823197140.285969,-57120.1901435852,,1609406577.44604,249308209.905446,237426417.019606,150146766.480207,150146766.480207,,150747321.812689,,1830.546563437,7.343,7.305,,0.03772908366533865,2.358604154
MAPLETREE INDUSTRIAL TRUST,9499.0,2014.0,2554270915.83669,64074099.4435549,726.480185985565,874515779.96403,142185249.040723,732863767.37982,-781692.680120468,,1679755135.87266,271950592.821836,228022515.415847,146422081.485391,146418449.084461,-3632.40092992783,148828910.341561,,2005.28344108366,7.374,8.474,,0.07970555555555556,1.02514803
MAPLETREE INDUSTRIAL TRUST,9499.0,2015.0,2682215127.14082,48664049.6104956,1480.27527332306,857610061.939538,94037447.288394,715581350.152373,,,1824605065.20128,201746717.0012,245428160.04169,160060685.029149,160059944.891512,-740.13763666153,162583074.094892,-1480.27527332306,2126.03484575296,10.538,8.342,,0.2525032258064516,-0.52261817
MAPLETREE INDUSTRIAL TRUST,9499.0,2016.0,2717170571.31571,35346974.0447998,2146.22980356216,905188158.670902,160059380.060256,764362574.700236,,,1811982412.6448,193569181.393206,243643584.350049,162591931.228459,162591215.818524,-715.409934520721,167438833.534837,-1430.81986904144,2294.92421537029,11.856,8.317,,0.19813690476190476,-0.53226874
MAPLETREE INDUSTRIAL TRUST,9499.0,2017.0,3167126669.75498,48336510.4860663,64039.0341281891,1047684697.2928,219797974.886477,900128089.489102,,,2119441972.46218,162778076.32041,257525352.051973,187951515.688419,187943891.99388,-7623.69453907013,187200581.776321,-69375.6203055382,2917.5815542097,17.924,7.239,,0.5612424,0.57626031
MAPLETREE INDUSTRIAL TRUST,9499.0,2018.0,3397790488.02996,55563096.103549,134965.709030628,1150186622.56944,132834283.352494,1000592990.73601,,,2247603865.46052,199960179.380536,277381082.689226,219842177.107573,219812676.406145,-29500.7014274597,180653445.331335,-103252.454996109,3130.27054731887,15.654,7.431,110.0,1.0422362549800797,0.438620118
MAPLETREE INDUSTRIAL TRUST,9499.0,2019.0,3641386237.39552,48821506.0224533,115813.854932785,1142529649.29152,70911770.5221176,986966373.639345,-39306.5204620361,,2498856588.10401,257698461.464167,284872603.244305,231183405.803919,231144801.185608,-38604.6183109283,201365900.522709,-25970.3795909882,3754.0783076204,14.568,7.315,193.0,1.48333,0.565260569
MAPLETREE INDUSTRIAL TRUST,9499.0,2020.0,4744372897.13281,184879013.144553,135837.29571104,1853191111.3705,354712746.798575,1640911563.06815,-24772120.5998063,,2891181785.76231,122102883.238137,331949978.982866,269619959.539413,269567999.918103,-51959.6213102341,175769006.96826,-65320.6667900085,4781.89827595037,39.163,6.867,193.0,0.30121507936507935,-0.18191667
MAPLETREE INDUSTRIAL TRUST,9499.0,2021.0,6265679780.5987,142644451.265633,113787.498354912,2365237923.5155,395424856.620789,2061539090.40624,-22288310.9602332,,3900441857.0832,318310921.209693,450763263.694108,356954337.858796,356904832.908213,-49504.9505829811,367280922.774434,-28077.4346590042,5319.89872903996,16.713,6.817,192.0,0.15378023715415018,2.30485959
MAPLETREE INDUSTRIAL TRUST,9499.0,2022.0,6440694755.00178,134892990.761876,71590.0522470474,2389500359.98356,254856818.102002,2060607370.58616,-18047475.381732,,4051194395.01822,212250186.902046,516100222.443938,401507156.181335,401462694.990993,-44461.1903429031,337651843.894958,,4893.36175598042,23.055,5.458,186.0,1.5047336,6.12106004
MAPLETREE INDUSTRIAL TRUST,9499.0,2023.0,,,,,,,,,,,,,,,,,,,,,3.617463453815261,
MAPLETREE LOGISTICS TRUST,9499.0,,,,,,,,,,,,,,,,,,,,,,,
MAPLETREE LOGISTICS TRUST,9499.0,2003.0,,,,,,,,,,,,,,,,,,,,,0.4880463576158941,
MAPLETREE LOGISTICS TRUST,9499.0,2004.0,,,,,,,,,,,,,,,,,,,,,0.6823102310231023,1.662727199
MAPLETREE LOGISTICS TRUST,9499.0,2005.0,,,,,,,,,,,,,,,,,,,,,1.8628145695364235,0.425106277
MAPLETREE LOGISTICS TRUST,9499.0,2006.0,,,,,,,,,,,,,,,,,,,,,2.9766791044776117,0.962901778
MAPLETREE LOGISTICS TRUST,9499.0,2007.0,,,,,,,,,,,,,,,,,,,,,2.16956,2.104880036
MAPLETREE LOGISTICS TRUST,9499.0,2008.0,,,,,,,,,,,,,,,,,,,,,0.5572222222222222,6.62778177
MAPLETREE LOGISTICS TRUST,9499.0,2009.0,,,,,,,,,,,,,,,,,,,,,0.1634920634920635,0.596720257
MAPLETREE LOGISTICS TRUST,9499.0,2010.0,2806115722.03356,120409163.155735,6211.18021011353,1196818339.5313,247906835.726261,979670044.60305,-10369565.3607845,,1609297382.50226,126000001.742363,169949536.5116,149880436.855197,149880436.855197,,128388200.533152,,1817.85466299261,14.427,6.616,,0.06964285714285715,2.823661349
MAPLETREE LOGISTICS TRUST,9499.0,2011.0,3398437762.46881,170412024.930239,,1372477713.82177,339685806.156278,1074418537.83453,-20284759.5698833,,2025960048.64705,256572539.453387,270072380.227447,233517337.660074,233517337.660074,,242930318.789005,,1823.79131113069,7.108,6.615,,0.02296,5.247793398
MAPLETREE LOGISTICS TRUST,9499.0,2012.0,3406952413.6517,149983114.306569,,1330518662.30476,369917177.828193,1047531365.91077,-11317143.8338757,,2076433751.34695,178132036.933303,247495980.677366,189273079.125881,189273079.125881,,207394661.720753,,2376.07931727511,13.339,6.091,,0.026215139442231077,4.575602704
MAPLETREE LOGISTICS TRUST,9499.0,2013.0,3488286378.59017,128414120.802522,,1320747316.54751,237669971.16369,1069986508.47328,-13506544.9610353,,2167539062.04265,247128122.648299,246496627.212822,187420863.892794,187420863.892794,,166723521.66146,,2030.06519636063,8.215,8.048,,0.03772908366533865,2.358604154
MAPLETREE LOGISTICS TRUST,9499.0,2014.0,3478169912.92328,113683251.903951,,1379859029.73652,177652738.200724,1115843779.9862,-21168179.6592474,,2098310883.18676,188733740.477562,239821280.116439,166153283.336759,166153283.336759,,171602611.211836,,2237.74566507734,11.857,6.896,,0.07970555555555556,1.02514803
MAPLETREE LOGISTICS TRUST,9499.0,2015.0,3854164603.92106,91064314.4019246,,1723708022.29631,291854033.438921,1460877006.0038,-19094810.8882308,,2130456581.62475,154730953.907549,258977859.756052,187074228.492022,187074228.492022,,170986596.821547,,1861.46309288579,12.03,5.75,,0.2525032258064516,-0.52261817
MAPLETREE LOGISTICS TRUST,9499.0,2016.0,4068325251.68866,92538990.4401898,,1786398637.97641,287832309.775591,1496310640.67727,-28735155.4299593,,2281926613.71225,151657605.789244,266946632.147193,191932323.463023,191932323.463023,,190940049.883842,,1958.80861916397,12.916,5.505,,0.19813690476190476,-0.53226874
MAPLETREE LOGISTICS TRUST,9499.0,2017.0,5091352508.00246,113556454.898357,,2185367108.61933,185460092.313051,1837760944.26316,-37449874.6842742,,2905985399.38313,359644740.402818,301271636.056066,218882369.172335,218882369.172335,,203171459.466219,,2867.6888564408,7.974,5.309,,0.5612424,0.57626031
MAPLETREE LOGISTICS TRUST,9499.0,2018.0,5957914459.16748,125905306.10472,,2515781466.82191,185708390.52093,2130963254.63909,-31573863.2202744,,3442132992.34557,323760610.438406,335026928.313553,294338085.86973,294338085.86973,,261156434.421659,,3900.44253171721,12.047,5.501,,1.0422362549800797,0.438620118
MAPLETREE LOGISTICS TRUST,9499.0,2019.0,6353178179.17895,156814767.187595,,2831390453.11499,300790340.227127,2382242564.71896,-35920544.4850922,,3521787726.06397,264735732.431173,344477432.014227,313461077.858925,313461077.858925,,259187897.828817,,4214.52397375309,15.92,5.392,253.0,1.48333,0.565260569
MAPLETREE LOGISTICS TRUST,9499.0,2020.0,8317008085.50006,269349769.5086,,3774856838.54455,352498524.650455,3010305898.13876,-75496587.4834657,,4542151246.95551,330843239.048958,416523170.028925,375036381.533921,375036381.533921,,331532075.171471,,6136.12456900869,18.547,5.888,263.0,0.30121507936507935,-0.18191667
MAPLETREE LOGISTICS TRUST,9499.0,2021.0,10115147055.0585,366459288.370728,,4448103303.30497,667446432.395816,3488107734.87896,-155372395.724475,,5667043751.75351,563718044.447422,501366928.628087,445247525.543332,445247525.543332,,364953451.217175,,6537.61450228683,11.597,5.83,285.0,0.15378023715415018,2.30485959
MAPLETREE LOGISTICS TRUST,9499.0,2022.0,10115444540.7611,345499620.78023,,4446700044.08276,534906552.379489,3517260713.76979,-66639034.9495411,,5668744496.67835,410758098.090649,550599845.411539,485276560.264349,485276560.264349,,459489069.865465,,6206.00329625757,15.109,4.803,345.0,1.5047336,6.12106004
MAPLETREE LOGISTICS TRUST,9499.0,2023.0,,,,,,,,,,,,,,,,,,,,,3.617463453815261,
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,,,,,,,,,,,,,,,,,,,,,,,
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2003.0,,,,,,,,,,,,,,,,,,,,,0.4880463576158941,
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2004.0,,,,,,,,,,,,,,,,,,,,,0.6823102310231023,1.662727199
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2005.0,,,,,,,,,,,,,,,,,,,,,1.8628145695364235,0.425106277
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2006.0,,,,,,,,,,,,,,,,,,,,,2.9766791044776117,0.962901778
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2007.0,,,,,,,,,,,,,,,,,,,,,2.16956,2.104880036
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2008.0,,,,,,,,,,,,,,,,,,,,,0.5572222222222222,6.62778177
MAPLETREE PAN ASIA COMMERCIAL TRUST,9499.0,2009.0,1937142840.6086,38522953.7630081,131166.237831116,791323774.255157,32145708.3084583,722934125.566006,,,1145819066.35344,97648986.9053364,123227116.142392,75158254.2772293,75158254.2772293,,164699171.676636,,,,3.84,,0.1634920634920635,0.596720257
