Company,NACE,Year,TA,CA,FA,TL,CL,DEBT,TAXEX,INTEX,TE,PROFIT,SALES,EBITDA,EBIT,DA,CFO,CAPEX,MCAP,SOLV,SORA,CPI,Company Code,SIZE,PROFITABILITY,TANG,RISK,LIQUID,NDTSHIELD,TAXRATE,FCFF,GROWPOT,LEVERAGE
GSH CORPORATION LIMITED,26,2015.0,1096376675.82262,816899346.875906,273756273.776054,775906349.262953,315534333.972692,376924106.226087,-3166419.08752918,17142654.86788748,320470326.559663,11574368.6324358,114542752.750397,33215219.9257612,25550604.4127941,7724025.65443516,27400805.9613705,-3381427.2185564,349571403.029557,1.262,0.2525032258064516,-0.52261817,199,20.815276648746902,0.0302954455874752,0.2496918073988144,-3.027060173715729,2.5889396459359784,0.0070450474045699,-0.3765982503364733,54380781.87718283,1.0908073979338495,0.3437907012599277
GSH CORPORATION LIMITED,26,2016.0,1048131090.14797,769092855.445504,274780473.530889,745196706.720114,537338724.874377,393352691.958189,-2705524.43397045,11274977.4967432,302934383.427858,-2515384.07635689,60263430.6517839,12226370.7042933,6054068.98641586,6158473.32823277,8507225.30937195,-2751158.11979771,690766774.847257,0.501,0.1981369047619047,-0.53226874,199,20.770274501041712,0.0116649251407734,0.2621623154906098,1.610235756277493,1.4312998856081107,0.0058756708832702,0.5182095086743475,16690560.377011243,2.2802521358945014,0.3752895946466557
GSH CORPORATION LIMITED,26,2017.0,698278456.075251,348657034.420073,301813551.738024,340577579.220772,51320513.8805509,83496182.9518676,-4227891.59470797,10993565.58001037,357700876.854479,65491544.6176529,82541521.8874812,79294477.2014022,72257218.6029553,6957952.89874077,25479574.6150017,-9027382.76088238,732804622.2642211,5.082,0.5612424,0.57626031,199,20.364128515378784,0.1135571010554805,0.4322252091728555,29.58061229083538,6.793716743202851,0.0099644387395949,-0.0690114184527081,46259204.51042383,2.0486520153607084,0.1195743363201649
GSH CORPORATION LIMITED,26,2018.0,765994292.620301,359235056.386471,300418379.355788,432802612.815976,164190359.221339,232782094.967484,-3577080.92713356,16291764.52577114,333191679.804325,4352286.09323502,73256888.1965876,24748681.3756227,17066969.6918726,7677315.43517113,2543229.80296612,-10436694.126606,488010955.743652,1.186,1.0422362549800797,0.438620118,199,20.456685276789774,0.0323092242514794,0.3921940179581777,6.790297629212389,2.1879180853864835,0.0100226796846079,-4.614366729678617,104447864.65081994,1.4646552880019346,0.3038953386600136
GSH CORPORATION LIMITED,26,2019.0,862479980.969489,489308207.560301,304832994.901359,506693154.570401,230968681.807339,291215862.716556,-365944.190084934,12949822.191119213,355786826.399088,5642814.87429142,114095163.313925,27013064.8388863,18226692.8753257,8693586.92550659,-37894894.1018581,-7787262.67379522,508927166.263278,1.091,1.48333,0.565260569,199,20.575322496130266,0.0313202224224632,0.3534377627625687,0.121893065134636,2.118504568374574,0.0100797550289044,-0.0693487128991418,-16259755.735716809,1.430427234797085,0.3376494169629405
HAFARY HOLDINGS LIMITED,23,2015.0,151405331.004143,72549684.4227314,69220594.709754,112648700.859308,65791780.8307409,81420891.618371,577834.352135658,3470542.430758441,38756630.1448345,15684277.3475647,129601809.085369,23181978.6535501,19732654.1304588,3462762.53128052,8712780.15172482,-18940518.9108849,56131975.4570025,7.429,0.2525032258064516,-0.52261817,203,18.835471109735717,0.1531120370716389,0.4571873014686641,1.3778497581997986,1.1027165324704649,0.0228708098209947,0.035532553385813,31000524.259169504,1.448319300394175,0.5377676669531737
HAFARY HOLDINGS LIMITED,23,2016.0,157152042.696834,65081241.6039705,79078337.6022577,117238470.246077,54631818.9690113,96059600.0858545,-1101431.23519421,3638249.3155002696,39913572.450757,5648897.16982841,75803774.934411,11187167.2224998,8185715.25013447,3012514.68408108,11313696.9877481,-19896287.0206833,59323792.4597573,4.351,0.1981369047619047,-0.53226874,203,18.87272431951239,0.0711869030177434,0.503196371139825,1.409697796262935,1.1912699015364363,0.0191694274689931,-0.2422076934772705,35729445.29893425,1.4863062566736536,0.6112526343113817
HAFARY HOLDINGS LIMITED,23,2017.0,172463711.016476,71167139.315486,83214872.1680045,126767168.312252,61319017.3793435,60770610.9842062,-1052670.93855143,3850815.43761492,45696542.7042246,6542720.2257514,86663173.7712622,13911416.7956114,9340864.72481489,4570552.07079649,9326649.55222607,-2847523.5196352,56371575.2333003,3.461,0.5612424,0.57626031,203,18.965697401385643,0.080662863588053,0.4825065613951373,0.985068885072199,1.1606046925901985,0.0265015291846517,-0.1917416189697473,16763350.09583817,1.233607006074199,0.3523675248899207
HAFARY HOLDINGS LIMITED,23,2018.0,173250294.834614,76633207.105279,59134672.3445654,124750147.802711,63456917.4058437,100708529.740214,-1370164.14046288,4826348.23167322,48500147.0319033,7856828.91881466,87924238.8724089,15732708.2481384,11313013.010025,4442409.18910503,11186987.2174263,-1861811.2732172,51736666.6645625,3.703,1.0422362549800797,0.438620118,203,18.97024789781993,0.0908091282797351,0.3413250892358699,14.509403760479357,1.2076415028981835,0.0256415678446364,-0.2112278323732076,18894605.79757132,1.066732161255722,0.5812892257202281
HAFARY HOLDINGS LIMITED,23,2019.0,177389404.872835,73568885.532856,86754010.5804801,124697152.902126,59029098.9296436,101770341.139138,-1164637.79765368,3579275.627970699,52692251.9707084,7487381.43080473,80492876.2125969,15665083.5447311,9902019.26112175,5731146.23051882,16682749.8421073,-766775.554478168,47938319.6656654,2.951,1.48333,0.565260569,203,18.993857901551294,0.0883090145996087,0.4890597081751944,1.4756622407311992,1.24631557768724,0.032308278133225,-0.1841981685841755,21688097.040086344,0.909779291504077,0.5737114976629749
HALCYON AGRI CORPORATION LIMITED,28,2015.0,660064000.0,293447000.0,99489000.0,533412000.0,231027000.0,392964000.0,-5915000.0,21170000.0,126652000.0,8467000.0,994712000.0,32916000.0,23722000.0,9194000.0,18821000.0,-10825000.0,282241451.467031,0.983,0.2525032258064516,-0.52261817,205,20.307847357980457,0.0498678915983904,0.1507262932079313,1.0809498462000533,1.2701848701666905,0.0139289523440151,-2.3177899686520376,99883613.63636364,2.228480019794642,0.5953422698405003
HALCYON AGRI CORPORATION LIMITED,28,2016.0,1549522000.0,569328000.0,431666000.0,927443000.0,412705000.0,649167000.0,-3333000.0,31717000.0,622079000.0,47748000.0,1010310000.0,88247000.0,76132000.0,12115000.0,-49614000.0,-16060000.0,672721637.319329,2.677,0.1981369047619047,-0.53226874,205,21.161212333219712,0.0569511113749917,0.2785801040578965,140.89361081153535,1.3795035194630547,0.0078185401691618,-0.0750422154677473,543113.9479905441,1.0814086913709176,0.4189466170857852
HALCYON AGRI CORPORATION LIMITED,28,2017.0,1632753000.0,804816000.0,471973000.0,799590000.0,344895000.0,458864000.0,-12038000.0,27759000.0,833163000.0,31027000.0,2158383000.0,73619000.0,46748000.0,26871000.0,-42679000.0,-54493000.0,686167762.7726411,1.821,0.5612424,0.57626031,205,21.21353338413626,0.0450888774970862,0.2890657680616725,-0.3396478146185828,2.333510198756143,0.0164574800964995,-0.6339459687187319,57170706.14566328,0.8235696529642351,0.2810369970228197
HALCYON AGRI CORPORATION LIMITED,28,2018.0,1814620000.0,769679000.0,565382000.0,1078734000.0,625032000.0,787000000.0,3551000.0,6400000.0,735886000.0,-8484000.0,2141034000.0,30318000.0,1467000.0,28851000.0,-52932000.0,-78714000.0,455784466.926522,0.056,1.0422362549800797,0.438620118,205,21.31914191635184,0.0167076302476551,0.3115704665439596,120.50554708354127,1.2314233511244224,0.0158991965259944,-0.7198459355361849,36789013.98743159,0.6193683083066154,0.4336996175507819
HALCYON AGRI CORPORATION LIMITED,28,2019.0,1914957000.0,763797000.0,777731000.0,1325969000.0,725073000.0,1079155000.0,-7041000.0,42321000.0,588988000.0,-1633000.0,1907747000.0,64110000.0,33647000.0,30463000.0,-41617000.0,-68245000.0,532775662.998391,0.824,1.48333,0.565260569,205,21.372961005018823,0.0334785585263794,0.4061349680436689,-201.32094100403444,1.053407036257039,0.0159079290031055,0.8117362231957574,34595511.298132345,0.9045611506488944,0.5635400690459368
HAW PAR CORPORATION LIMITED,82,2015.0,1904251339.30409,523383542.953014,17261475.1508236,111251148.007631,77240963.8079405,-460925802.680373,-7347761.42513752,-86551381.69229019,1793000191.29646,129624441.520214,126482776.658297,42754791.2129164,35725298.4027863,7029492.81013012,87745242.6303625,-702312.743782997,1281713614.76313,109.809,0.2525032258064516,-0.52261817,207,21.36735477054059,0.0224522836510337,0.0090647042197338,-6.869690586216167,6.7759841041653255,0.0036914732131416,-0.0600912734907772,-3304809.066420749,0.7148429882968192,-0.242050927399541
HAW PAR CORPORATION LIMITED,82,2016.0,1822688233.76155,522238123.382449,16213786.8583202,111044734.52425,75898499.4034767,-459436491.811395,-9547811.63012981,-24657401.57532688,1711643499.2373,86455783.477664,139420590.075016,54396044.9255705,52250570.2722073,2145474.65336323,63291847.9839563,-1936665.96972942,1378490838.93847,193.274,0.1981369047619047,-0.53226874,207,21.32357829978482,0.0298438558597107,0.0088955349346054,4.522132211740713,6.880743723353859,0.0011770935992358,-0.1241459292289988,37509996.34741731,0.8053609525305466,-0.2520653194009151
HAW PAR CORPORATION LIMITED,82,2017.0,2442736005.83071,337014808.069825,21368397.0689178,139658833.516359,85998801.4944792,-266298813.44229,-11508304.4611216,-24910967.7114487,2303077172.31435,91620528.1698704,166663920.600235,57821336.7555141,55201255.9973001,2620080.758214,51391589.743495,-6005536.33528948,1869371805.87888,196.752,0.5612424,0.57626031,207,21.61638456191374,0.0236707268478857,0.0087477308304754,0.2890005291385544,3.918831451290168,0.0010726008672079,-0.1436522908533971,28907640.78821117,0.8116843970106126,-0.1090166161249704
HAW PAR CORPORATION LIMITED,82,2018.0,2220436716.46738,428624711.249709,19770662.5679731,75043230.5358648,74512017.1658993,-363698714.110374,-9679806.66291714,-59169109.62510096,2145393485.93152,131204573.424816,174248243.262053,65198564.5512342,62355657.1367979,2842907.41443634,50957649.9875784,-2462631.91235065,1944902437.99987,365.249,1.0422362549800797,0.438620118,207,21.52096973261338,0.0293629465175491,0.0089039522817058,2.848059909093405,5.752423938482109,0.0012803370586301,-0.0796529540507788,-10461822.09536558,0.906548123108243,-0.1637960277872737
HAW PAR CORPORATION LIMITED,82,2019.0,2405924201.82329,383079730.912745,19902761.8027329,62966895.9446549,62358226.0950208,-339101107.435763,-10956057.2934151,-64481147.76569599,2342957305.87864,135248667.429626,181106744.63743,64608819.9780583,59811462.3705149,4797357.60754347,62464372.1785545,-2200861.10264063,2098807272.95266,411.112,1.48333,0.565260569,207,21.601199950188548,0.0268540546410795,0.0082723976871964,-1.0366058913248313,6.143210846456924,0.0019939770354809,-0.0881472943677703,-5499753.1977753695,0.8957940751573273,-0.1409442189320764
HEATEC JIETONG HOLDINGS LTD,25,2015.0,26757903.3590555,16629181.5023422,8912228.48379612,9202913.81883621,7285522.22931385,3179857.09571838,-48801.1876344681,656340.6105041502,17554989.5402193,291392.598628998,23558242.8828478,1534761.98792458,898932.02149868,681802.099704742,14852.535367012,-276540.063261986,4870021.5381595,4.551,0.2525032258064516,-0.52261817,211,17.102340440343713,0.0573573335447891,0.3330690138239106,-53.56911570423912,2.282496844966505,0.0254804007083762,-0.2011661807580174,1079766.7430246535,0.2774152343982919,0.1188380514365764
HEATEC JIETONG HOLDINGS LTD,25,2016.0,24604162.2751951,15691765.1492357,8371707.09085464,6874092.492342,5041139.44494724,1547396.80123329,-212265.78104496,850445.963144305,17730069.7828531,560741.200089455,20853903.0035734,1877203.89425755,1198921.3821888,682431.028962135,1743759.93418694,-239922.560334206,2975577.04538385,7.416,0.1981369047619047,-0.53226874,211,17.018426184768856,0.0762961922158215,0.3402557257271323,-2.907104370020736,3.1127417363873238,0.027736405788956,-0.6091269841269834,3352158.0423585093,0.1678265839800335,0.062891667837572
HEATEC JIETONG HOLDINGS LTD,25,2017.0,23520125.2986789,14275774.1140723,8821636.84183359,6997605.74859381,5628460.17819643,1929522.63718843,-186293.577611446,645668.1023240159,16522519.5500851,-3217118.00694466,15689061.5361929,-1992368.66337061,-2757743.48223209,775100.989580154,412240.005075932,-549902.729094028,5795629.75493066,-19.781,0.5612424,0.57626031,211,16.973367008305292,-0.0847091007411648,0.3750675955084768,13.325052056470348,2.5363551774557984,0.0329547984858605,0.0547373049021761,1572468.7047114568,0.3507715477268604,0.0820370900531218
HEATEC JIETONG HOLDINGS LTD,25,2018.0,23722890.0405169,15553927.4725914,7946952.01468468,10248388.1458044,9912075.12950897,3740474.832654,24912.0752811432,92321.22015952691,13474501.8947124,-2498534.60907936,20129689.5352602,-1294695.20652294,-2381301.31363869,1065357.57231712,-1649325.92523098,-197831.186056137,3423545.57974326,-9.53,1.0422362549800797,0.438620118,211,16.98195096449136,-0.054575779102449,0.3349908885937542,-0.4822774692479957,1.569189828503844,0.044908422645705,-0.0100710900473933,-1358243.743693804,0.254075854268625,0.1576736572258081
HEATEC JIETONG HOLDINGS LTD,25,2019.0,22214222.6707339,13358818.6388612,8667607.11485147,10433491.959095,8859857.71369934,3558491.7794466,-11134.2045664787,444625.90235470864,11780730.7116389,-1819329.02616262,17598723.7377763,-458729.228138924,-1385837.32837439,898901.448667049,2117725.70854425,-166270.788192749,3559541.77502036,-3.531,1.48333,0.565260569,211,16.91624330255083,-0.0206502489390851,0.3901827780933607,3.32477301679174,1.5077915549597878,0.0404651318207638,0.0060827250608272,2725917.861972762,0.3021494898872166,0.1601897951682428
HEETON HOLDINGS LTD,87,2015.0,558659021.713257,164426760.939479,74433834.6235752,317611567.133307,128525353.903055,295182116.938353,-30412.3343229294,2344578.79722118,241047454.579949,3996746.54090405,24254897.5179195,6668788.3797884,6310913.0038023,357875.375986099,-10806987.6384735,-26766390.5221224,96587918.062419,0.548,0.2525032258064516,-0.52261817,212,20.14104986596041,0.0119371353913466,0.1332366107600064,5.291392598795178,1.2793332672984037,0.00064059714795,-0.0076676176890156,18321959.014728945,0.4007008422085759,0.528376174850106
HEETON HOLDINGS LTD,87,2016.0,507496368.601799,109468989.524245,83204037.6527309,268548709.737539,144719628.986835,195395837.098002,-3343013.19658756,4284726.53138637,238947658.86426,8629606.55772686,46580239.0984297,13538684.881568,9571319.89252567,3967364.98904228,-5606029.16193008,-19350065.6297207,85431378.8826431,1.17,0.1981369047619047,-0.53226874,212,20.04500011339018,0.0266774024785012,0.1639500158039868,0.5612817742957255,0.7564211592485721,0.0078175238967182,-0.6323567878629343,20738238.90543557,0.3575317677884196,0.3850191827703835
HEETON HOLDINGS LTD,87,2017.0,613234315.645158,124996257.074475,102716592.625916,304890762.520015,89238364.5107746,264691750.772774,-1164895.98530531,-51278616.52976271,308343553.125143,55962889.9812698,42743527.6406407,4690258.78733397,3519377.46620178,1170881.32113218,31981145.6569433,-10657638.6067271,138664598.492587,0.372,0.5612424,0.57626031,212,20.23425766498316,0.0076483958377305,0.1674997468428559,7.676540239298053,1.4007008954022573,0.0019093538819665,-0.0212580041778736,-9729913.31051758,0.4497081164408493,0.4316323206640889
HEETON HOLDINGS LTD,87,2018.0,626924097.779512,119876906.252861,158928049.672246,318539715.99853,90921747.6952076,247630424.543142,-2202520.53809166,-4355216.92562101,308384381.780982,12913980.2008867,40356096.539259,8081037.59634495,6356242.73717403,1724794.85917091,11611957.9133987,-64302462.5492096,119122341.148516,0.494,1.0422362549800797,0.438620118,212,20.25633603509628,0.0128899776304132,0.2535044517113787,-14.431529992681284,1.3184624063179946,0.0027512020438836,-0.2056228196183055,70663671.55269173,0.3862787747568811,0.3949926720319389
HEETON HOLDINGS LTD,87,2019.0,792089539.70021,149418056.160927,293558499.357343,466852743.790627,88411522.5002766,360322159.059167,-2168943.04955006,3369952.582120892,325236795.909584,9786223.53363037,48104217.4090147,14292607.2618365,10987233.0662012,3305374.19563532,8764845.83473206,-129308198.153257,110420948.980237,0.707,1.48333,0.565260569,212,20.49018499856548,0.018044181302086,0.370612771213276,3.794776174988784,1.6900292171810471,0.0041729804901682,-0.2847398167998448,142402556.2509672,0.3395093985950289,0.4549007921447135
