,Company,NACE,Consolidation code,Year,TE,TL,CA,CFO,CFF,CFI,CL,DA,EBIDTA,TDA,FA,LTD,ND,NI,NP,EBIT,DeltaLTB,DeltaSTB,LB,TA,ITE,IA
6659,MAYUR RESOURCES LIMITED,990.0,C1,2023,22431935.5305433,5906665.29649496,3011345.13151646,-2788577.19576359,6333637.17335463,-2679845.22712231,1007759.70935822,9281.99732303619,-4459336.7139101,-2050658.40858221,219452.936708927,1849106.46671057,-897038.741290569,-8778117.46835709,-8778117.46835709,-6509995.12249231,n.a.,n.a.,n.a.,28338600.8270383,0,n.a.
6660,MDR LIMITED,6190.0,C1,2004,24343248.9950657,75902803.6779165,63926429.518044,3624066.61218405,25789570.4618096,-27132452.0944953,66984331.3580155,5360509.2703104,-24790672.1826196,-5360509.2703104,14102705.4232955,754070.269584656,816501.412034035,-21986167.3325896,-23805239.4439578,-20426000.8413792,-229526.25900507,10060594.9847102,25195862.5385165,100246052.672982,-1699718.45668554,13638144.2750692
6661,MDR LIMITED,6190.0,C1,2005,17906501.8892288,58730321.7500448,43794015.7949924,-2346472.81467915,-9754837.30435371,-4275928.43770981,54551136.4936829,3149861.84239388,-6017305.70197105,-2358490.60118198,8390217.64695644,322076.678276062,12848816.4395094,-8104795.21751404,-5976445.2278614,-8136041.46242142,-228938.832879066,-10289027.9144049,21706525.9814262,76636823.6392736,-300444.662570953,12295397.3710537
6662,MDR LIMITED,6190.0,C1,2006,11645371.1180687,57984352.3404598,43937416.779995,-8340286.50271893,12932854.7700047,-5407431.33813143,54777703.1840682,3299217.60123968,-14065840.3837085,-3299217.60123968,6140156.21143579,124511.077225208,15214471.3683724,-21303780.1241875,-21539112.5790477,-20969360.3199124,-46936.1128807068,-7305736.34797335,14533897.7316022,69629723.4585285,-134289.434075356,13199477.9667854
6663,MDR LIMITED,6190.0,C1,2007,16718705.9274316,45267136.5843415,45631416.3358212,-16158755.9094429,3404107.54430294,10590479.7082543,41796417.8854823,1445323.2806325,1355120.67550421,-1445323.2806325,2665140.04844427,29142.3801183701,7007354.68608141,115181.788086891,-983208.395898342,-452400.75802803,-56897.0278501511,-1398140.37948847,13257701.3552785,61985842.5117731,-441298.898935318,13689286.1275077
6664,MDR LIMITED,6190.0,C1,2008,4663007.33274221,38884797.9976535,37138689.0083551,-2752918.35081577,1024874.95392561,-1605058.40241909,36928850.2042294,1049194.02062893,-3155225.1971364,-10875486.6297245,2527098.44571352,n.a.,11241662.2912288,-17793218.8611031,-16006114.8736477,-14234297.1566916,-77821.0134506226,-8068371.50168419,6179127.43407488,43547805.3303957,838660.386025906,3882017.87632704
6665,MDR LIMITED,6190.0,C1,2009,5400456.08562231,35999002.7578473,38271341.3852453,2082086.38107777,-802337.188601494,-322074.96380806,34023087.1059895,788798.639237881,5080518.78750324,-3270628.50415707,1453612.66851425,n.a.,5104745.66531181,-35627.7614831924,-1824853.94316912,1410859.35473442,0,-9975.77321529388,6306113.78252506,41399458.8434696,-1835542.27161407,1674504.78971004
6666,MDR LIMITED,6190.0,C1,2010,11420031.21382,34272516.0018802,42236801.8262982,2510093.20241213,791149.07926321,-958850.944936275,31205745.7731366,635869.574010372,8958851.0555625,-684006.220638752,1631211.20268106,n.a.,292701.8674016,5854037.348032,3853260.92284918,8263975.26955605,1785714.31040764,0,6737577.73292065,45692547.2157001,-1007763.98909092,1824534.18672085
6667,MDR LIMITED,6190.0,C1,2011,25856845.5791473,22528637.7856135,44187743.8053489,6770200.46889782,1839778.52851152,-1359268.0478096,21602213.5788202,781886.65419817,7526716.16971493,-755746.884047985,2391020.15197277,419005.139172077,-10872606.7489386,6138233.08467865,5868378.39871645,6760974.66766834,-4074728.87635231,-24602.1366119385,0,48385483.3647609,-269854.6859622,1806719.40743923
6668,MDR LIMITED,6190.0,C1,2012,39477726.9111276,21465467.42028,56698813.5556579,-3668982.34206438,8499386.80666685,-872905.578374863,20906415.5330062,912137.289762497,6719247.90245295,-912137.289762497,2323661.57239676,375153.240144253,-13955863.9988303,5231712.17900515,4595831.52359724,5825909.14106369,0,-66203.5129666328,n.a.,60943194.3314075,-635880.655407906,1920719.20335293
6669,MDR LIMITED,6190.0,C1,2013,41530072.5338459,29361416.6991115,60727101.1904478,2715561.5670681,3595194.86862421,-5650833.8779211,28230459.5971107,1341183.92878771,5892673.7613678,-1341183.92878771,3636291.84228182,968149.860203266,-9950999.91005659,2643641.86316729,2667351.65566206,4542005.91558218,3161305.66596985,-218920.417368412,3161305.66596985,70891489.2329574,-216549.438118935,6528096.20022774
6670,MDR LIMITED,6190.0,C1,2014,44211761.1419559,25450692.4984455,64358586.237371,361008.098065853,10964201.921761,-1301748.27814102,24461515.1731372,2163021.26681805,-5789752.51615047,-2163021.26681805,3037917.2025919,861272.988677025,-20859002.4964213,-7985317.48992205,-7322334.06454325,-7964126.23888254,-1097404.07168865,-370090.06279707,1929917.50538349,69662453.6404014,-266404.298782349,2265950.2004385
6671,MDR LIMITED,6190.0,C1,2015,42952825.0178099,13707475.6165743,51651459.8977566,2957776.32880211,-2237074.73170757,-1300657.73999691,12973336.0112906,1155668.70427132,3012235.62514782,-1125963.63353729,2963434.43751335,627342.803359032,-20894688.2070303,2150788.57386112,2871490.17095566,1883442.93725491,-1803522.1517086,-342315.577030182,n.a.,56660300.6343842,4950.84512233734,1978923.52175713
6672,MDR LIMITED,6190.0,C1,2016,43310516.3669586,15625388.8789415,53458480.1076651,2458687.67881393,-1171956.02238178,-1292263.01229,14858604.6731472,1134619.3703413,2735255.47170639,-504736.222028732,2953052.6086092,685196.70689106,-20228168.3721542,2496024.33085442,2016179.210186,2247113.31725121,-353315.355420113,n.a.,n.a.,58935905.2459002,-80896.0794210434,1934591.71128273
6673,MDR LIMITED,6190.0,C1,2017,47970970.3184366,19207690.8354163,45710009.7098351,2383659.99305248,860392.025113106,-17777943.7397718,18395181.4969182,1151428.97969484,3057010.27357578,-553643.563985825,8378721.99064493,482567.701041698,-3731856.8880558,3679485.19957066,3068980.94522953,2534789.72268105,3487206.28613234,n.a.,4103695.87630033,67178661.1538529,-194523.414373398,2093371.2054491
6674,MDR LIMITED,6190.0,C1,2018,94369871.9973564,23426875.9695292,49646102.4948359,-9166910.99536419,55121630.1000118,-48248095.4467058,22859027.1947384,1207502.94303894,1538687.00265884,-641852.292537689,8130861.74690723,301143.027663231,5074003.56829166,1902110.21852493,1858147.73273468,899032.834410667,6270515.88988304,n.a.,10716588.6194706,117796747.966886,-9525.20525455475,2050117.25401878
6675,MDR LIMITED,6190.0,C1,2019,111964076.559901,62233523.0038762,71947745.3479767,4819626.01667643,46102287.4279618,-51900981.1661839,59222091.8087959,4300029.80357409,9628117.82878637,-6296763.82249594,12288450.4398704,2784293.42192411,28379602.8793454,770486.956000328,761579.592347145,3348426.45329237,28997180.0926328,n.a.,43167311.104238,174197599.563777,2226.84091329575,n.a.
6676,MDR LIMITED,6190.0,C1,2020,96106952.8408051,39912261.5356445,56987369.6346283,20172453.289032,-25690946.6972351,9447091.92276001,34203918.6420441,3656304.43191528,8790560.63461304,-3931624.00436401,10711746.6621399,5395204.69856262,8566674.3888855,-9982603.61862183,-9947810.48583984,4917933.68148804,-23432418.5562134,n.a.,20307843.957901,136019214.37645,-2269.11735534668,n.a.
6677,MDR LIMITED,6190.0,C1,2021,116844718.204856,49104832.6939344,76978622.2443581,18075017.2863007,1957535.0253582,-10647333.3654404,43155287.4656916,3769327.64708996,7571946.7061758,-3940963.37115765,6400828.81307602,4876821.95281982,1052748.42822552,3184138.6051178,3022120.40007114,3658356.27377033,3351335.4742527,n.a.,27153955.242157,165949550.89879,-169416.296601295,n.a.
6678,MDR LIMITED,6190.0,C1,2022,112835041.015506,61298525.8873701,46543952.4108768,3639744.06945705,8708909.49189663,-21452476.028502,57646138.6529803,3756507.41618872,7809757.3505044,-4118696.90573215,4640041.53031111,3105756.27994537,30143536.3463759,6889781.17275238,5397887.7106905,3713371.91230059,12698943.6015487,n.a.,43510336.5426064,174133566.902876,-59497.2467422485,n.a.
6679,MDR LIMITED,6190.0,C1,2023,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6680,MEDI LIFESTYLE LIMITED,7112.0,C1,2004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6681,MEDI LIFESTYLE LIMITED,7112.0,C1,2005,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6682,MEDI LIFESTYLE LIMITED,7112.0,C1,2006,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6683,MEDI LIFESTYLE LIMITED,7112.0,C1,2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6684,MEDI LIFESTYLE LIMITED,7112.0,C1,2008,2510681.2106967,9949191.35856628,5946593.33783388,-581986.124038696,1878752.82502174,-2212759.74243879,3435046.07635736,564665.108442307,-17898.3827829361,-564665.108442307,5039838.17136288,3006928.30753326,2177540.34405947,-1832563.45009804,-1780600.40330887,-581986.124038696,n.a.,154157.038807869,1618648.90748262,12459872.569263,-2309.4687461853,422921.464145184
6685,MEDI LIFESTYLE LIMITED,7112.0,C1,2009,3809607.29330778,11006862.4641001,6475397.95562625,757774.867862463,-485910.358428955,-507811.366170645,4469265.64648747,658782.312870026,1092714.27959204,-658490.29943347,6694408.03304315,1903343.57947111,1390859.99831557,588699.088096619,338735.5864048,454956.934154034,n.a.,-1160753.41030955,1349394.09032464,14816469.7574079,-206745.513081551,374945.252537727
6686,MEDI LIFESTYLE LIMITED,7112.0,C1,2010,7452010.36369801,12491893.6237693,10716601.7979383,3657587.54253387,-699740.595459938,-1616083.00638199,6151426.70828104,980868.999660015,6892671.84323072,-980868.999660015,5762970.1589942,1268482.48815536,-285992.217421532,5649481.18382692,5447146.55381441,5919260.69051027,n.a.,-1177691.30802155,1391699.08976555,19943903.9874673,-193255.51199913,366731.516897678
6687,MEDI LIFESTYLE LIMITED,7112.0,C1,2011,23379918.1227684,11133773.982048,21532892.6301003,1753855.83591461,5913125.58031082,-1718602.45227814,10651558.0558777,842304.059028625,4885426.49483681,-842304.059028625,7329241.41049385,50991.5013313293,-6533207.4174881,3808309.71980095,3509915.0083065,4043122.43580818,-361661.944627762,-986465.217113495,1629839.46847916,34513692.1048164,-331444.758653641,317595.215082169
6688,MEDI LIFESTYLE LIMITED,7112.0,C1,2012,22214010.5485916,34192102.1997929,40785742.136091,0,1522439.25333023,-2182293.72352362,32870431.3531518,979645.189642906,1348483.56544971,-979645.189642906,7543529.54775095,1044061.11165881,-4778549.66670275,-995667.424052954,-1011689.658463,397613.000869751,3658628.179878,0,4549006.63495064,56406112.7483845,-68993.703275919,1723861.62877083
6689,MEDI LIFESTYLE LIMITED,7112.0,C1,2013,24834070.910871,29068110.4140878,34570167.6496267,-8322413.90764713,9051958.35638046,-3766570.3368187,24530551.1652827,1166844.48379278,1510894.47653294,-1700137.20947504,9572452.05664635,2633247.1100688,-1525826.67285204,-623495.380997658,-1134846.92025185,-185890.607237816,-872162.160515785,1777845.57807446,1628828.35358381,53902181.3249588,-493676.694631577,1608410.86065769
6690,MEDI LIFESTYLE LIMITED,7112.0,C1,2014,24864378.0677319,24874678.497076,30246924.6461391,826037.208795547,-2716738.23952675,1630329.06675339,20140772.8443146,1297567.97432899,2319599.46370125,-1297567.97432899,9715307.73282051,2224034.36923027,-2242632.36665726,1430329.06365395,1371959.96403694,1034620.90301514,-833476.407766342,n.a.,1172818.33004951,49739056.5648079,-130472.105026245,1543061.54036522
6691,MEDI LIFESTYLE LIMITED,7112.0,C1,2015,29003960.0725472,18716681.6929579,21423811.163038,4030288.80053759,2845293.49243641,-7678471.36723995,14779589.5348191,1154240.41610956,1577819.15581226,-1154240.41610956,8638629.77555394,1653541.42776132,-2166821.9357729,2819664.41577673,2949673.7319231,433830.370366573,-1011882.54484534,n.a.,93196.6423988342,47720641.7655051,109739.046424627,1467847.11778164
6692,MEDI LIFESTYLE LIMITED,7112.0,C1,2016,20997325.1025081,21203076.3294399,20643557.8249991,2937360.69044471,-156041.017174721,-2429335.72167158,17891440.1135147,1264378.07059288,-4837940.27963281,-1264600.9863317,18051047.7825105,1495987.52322793,-2571778.87877822,-7334150.7229507,-7482389.68926668,-6068880.98940253,-157155.595868826,n.a.,626839.057564735,42200401.4319479,-181453.411400318,975033.441603184
6693,MEDI LIFESTYLE LIMITED,7112.0,C1,2017,1334810.40948629,11377400.0506103,9282619.19957399,-2720827.1201849,-332840.95788002,-447808.951467276,10829640.3381228,1230428.33393812,-15403741.6675687,-3923436.64625287,1775726.20502114,21171.836078167,1740768.05707812,-1876907.88674355,-19659773.0875611,-19302559.8997772,-124076.806783676,n.a.,2373215.11387825,12712210.4600966,-234859.669983387,70654.8483073711
6694,MEDI LIFESTYLE LIMITED,7112.0,C1,2018,-2460795.00412941,8314365.20984769,5419354.90500927,-1545970.78126669,-1630784.12047029,2539325.87376237,8292618.19979548,412951.557546854,-3319801.90119147,-417300.959557295,383955.544143915,0,752929.814696312,-2088196.23190165,-4120333.50455761,-3732270.19184828,-1630784.12047029,0,717409.698277712,5853570.20571828,-67898.9980518818,21022.1097171307
6695,MEDI LIFESTYLE LIMITED,7112.0,C1,2019,835430.667221546,6575931.59294128,1354673.18487167,-855467.319667339,1449480.75985909,42272.4496722221,4737935.25516987,334025.657236576,928283.446848392,-838362.860262394,3147709.22935009,1837996.33777142,2934636.53504848,-897495.419919491,119486.866414547,95296.2738275528,-71350.0306606293,n.a.,557361.027181149,7411362.26016283,14172.2663640976,1506658.52415562
6696,MEDI LIFESTYLE LIMITED,7112.0,C1,2020,1895838.56070042,3323199.66423512,641166.221961379,-2621978.61930728,2192624.01361763,405432.352557778,2761026.71563625,1518813.88373673,-939696.005836129,-1510341.41908586,3042860.76034606,562172.948598862,1772240.25285244,-1091701.9892782,-688512.347951531,-871168.718218803,-808621.993884444,n.a.,n.a.,5219038.22493553,996.760547161102,1528283.10893476
6697,MEDI LIFESTYLE LIMITED,7112.0,C1,2021,-1419779.66979146,2384817.96786189,653256.694078445,-983716.458678246,1202825.65042377,-47413.7923121452,2107279.65831757,857519.142776728,-1315373.54126573,-2680076.58362389,263888.884484768,277538.309544325,894875.463992357,-3263409.90722179,-5681034.38794613,-3994731.734097,-819683.894366026,n.a.,583812.25079298,965038.298070431,-8141.76231622696,47892.7195072174
6698,MEDI LIFESTYLE LIMITED,7112.0,C1,2022,-1973940.69187343,2467029.30919826,315205.085799098,-480625.439956784,327215.056717396,-43281.2159508467,1897122.1986413,103331.070542336,-673691.387549043,-125764.789804816,132562.886551023,569907.11055696,683888.532668352,-981418.566927314,-975073.676630855,-799456.177353859,-215273.063629866,n.a.,162927.718684077,493088.617324829,6344.8902964592,45320.6449747086
6699,MEDI LIFESTYLE LIMITED,7112.0,C1,2023,-2008058.35455656,2184689.08400834,120004.355028272,-1469018.82879436,1385168.23589802,-5444.84369456768,1917891.74297452,80148.0991840363,-1157355.97571731,-126538.167461753,56626.3744235039,266797.341033816,876184.247329831,-1566372.63405323,-1567026.01529658,-1283894.14317906,1573777.62147784,-174017.204478383,602635.300114751,176630.729451776,-653.381243348122,n.a.
6700,MEDINEX LIMITED,7022.0,C1,2004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6701,MEDINEX LIMITED,7022.0,C1,2005,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6702,MEDINEX LIMITED,7022.0,C1,2006,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6703,MEDINEX LIMITED,7022.0,C1,2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6704,MEDINEX LIMITED,7022.0,C1,2008,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6705,MEDINEX LIMITED,7022.0,C1,2009,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6706,MEDINEX LIMITED,7022.0,C1,2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6707,MEDINEX LIMITED,7022.0,C1,2011,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6708,MEDINEX LIMITED,7022.0,C1,2012,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6709,MEDINEX LIMITED,7022.0,C1,2013,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6710,MEDINEX LIMITED,7022.0,C1,2014,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6711,MEDINEX LIMITED,7022.0,C1,2015,219958.976149559,106796.801924706,312610.506296158,394653.082609177,-414456.463098526,-8487.16306686401,106796.801924706,13438.0081892014,374142.438530922,-13438.0081892014,14145.2717781067,0,-196619.277715683,360704.430341721,344437.367796898,360704.430341721,n.a.,-456185.014843941,n.a.,326755.778074265,-16267.0625448227,n.a.
6712,MEDINEX LIMITED,7022.0,C1,2016,225402.751207352,400331.88021183,592546.496272087,444582.727074623,-311138.767004013,-39410.910487175,400331.88021183,20051.1649847031,562815.458536148,-20051.1649847031,33188.1351470947,0,3457.0974111557,535158.679246902,514416.094779968,542764.293551445,297310.37735939,-534467.259764671,n.a.,625734.631419182,-20742.5844669342,n.a.
6713,MEDINEX LIMITED,7022.0,C1,2017,4585515.41036367,678587.449371815,3366751.4026165,844680.518567562,730210.970878601,409995.504140854,670357.612609863,20948.6753940582,765374.818861485,-21696.8423724174,71824.0299224854,1496.33395671844,-2275923.94816875,742929.809510708,701780.625700951,743677.976489067,-6733.502805233,n.a.,n.a.,5264102.85973549,-41149.1838097572,1825527.4271965
6714,MEDINEX LIMITED,7022.0,C1,2018,9911342.42141247,954718.649744987,8024619.07291412,729044.55602169,4610932.051301,-896102.002024651,913686.996340752,54220.3991413116,923944.909691811,-54220.3991413116,71072.6853609085,2930.83238601685,-6683763.25631142,856535.764813423,598622.514843941,869724.510550499,-19783.1186056137,n.a.,n.a.,10866061.0711575,-191969.521284103,2769636.60478592
6715,MEDINEX LIMITED,7022.0,C1,2019,10254088.5255337,3307362.9360199,6032147.08662033,2762686.86676025,-3030813.48848343,-2446830.89876175,2279076.28464699,524320.906877518,3762195.52993774,-525022.809028625,1385554.84628677,965817.359924316,-2344353.18470001,3261739.29619789,2552116.22142792,3237172.72090912,-437285.040140152,7019.02151107788,7019.02151107788,13561451.4615536,-388151.889562607,5048782.17291832
6716,MEDINEX LIMITED,7022.0,C1,2020,12564578.713119,4827791.10002518,7067993.0588007,2257274.40577745,539637.781322002,-1762173.44272137,2402019.06514168,514400.250971317,2487381.30015135,-514400.250971317,1172802.88100243,2376781.53479099,-2006383.66287947,2862232.85388947,2592785.10338068,1972981.04918003,-311015.447556973,1855700.76107979,162559.386670589,17392369.8131442,-224910.93224287,5268705.60085773
6717,MEDINEX LIMITED,7022.0,C1,2021,12912664.4237041,4067533.62625837,6940298.51979017,2109501.99872255,-2331904.83641624,-12560.9576106071,2393970.74460983,481010.788500309,3116595.24714947,-730752.180993557,828284.322440624,1623319.05120611,-2389537.46545315,2413181.62095547,2074035.76546907,2385843.06615591,-539382.29739666,n.a.,366484.41028595,16980198.0499625,-273385.547995567,4940150.74026585
6718,MEDINEX LIMITED,7022.0,C1,2022,13400904.2011499,3626224.54118729,5305199.66125488,2281838.71793747,-2276563.66145611,-1648078.36067677,2409193.65298748,581009.79244709,1767143.92125607,-581009.79244709,712132.624983788,1143180.09746075,-1366239.6286726,1540316.49255753,1281085.14547348,1186134.12880898,-737000.74839592,n.a.,373775.430679321,17027128.7423372,-266767.142057419,7211002.21002102
6719,MEDINEX LIMITED,7022.0,C1,2023,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
6720,MEGACHEM LIMITED,4675.0,C1,2004,16520994.0881729,10828130.7948232,23166850.4089117,1874770.48355341,-682458.076775074,-107112.254202366,10056922.5645661,540457.831203938,3985799.99637604,-539845.761179924,3319867.81024933,23258.6609125137,708777.087807655,3140531.29321337,2206512.43656874,3480230.15654087,178724.447011948,-205043.458044529,n.a.,27349124.8829961,-848329.053282738,10405.1904082298
6721,MEGACHEM LIMITED,4675.0,C1,2005,17138565.3316975,7035212.21876144,20078716.7996168,2450426.6679287,-3690061.34569645,-130993.872880936,6201778.72478962,517365.708947182,2819372.71356583,-516764.81962204,3193125.87380409,12618.67582798,-691022.723913193,2212474.4951725,1529263.33248615,2318831.90572262,-2837399.39332008,n.a.,n.a.,24173777.5504589,-579858.19876194,0
6722,MEGACHEM LIMITED,4675.0,C1,2006,18908082.6959014,8507170.45962811,23552802.1997213,146023.462295532,-1076923.03442955,25423.7278103828,7621903.21946144,526075.598537922,2283572.26973772,-526075.598537922,2572359.7420454,n.a.,117340.282201767,1183833.06932449,1130378.05187702,1777705.27535677,-41720.9892272949,n.a.,n.a.,27415253.1555295,-360495.422542095,n.a.
6723,MEGACHEM LIMITED,4675.0,C1,2007,21011656.0653448,10876352.5798917,27604078.7678361,-203996.66082859,-358034.955739975,777824.002683163,9939633.21894407,453094.624221325,2235636.87479496,-453094.624221325,2429919.40891743,n.a.,585623.067140579,1616708.23037624,1567443.73065233,2033027.94635296,n.a.,546766.560316086,5550.9295463562,31888008.6452365,-405217.856884003,n.a.
6724,MEGACHEM LIMITED,4675.0,C1,2008,21668983.263135,11655086.4251852,28916065.1407242,127848.807811737,999861.056745052,-133407.451629639,10622568.33601,389105.067253113,2691773.26881886,-389105.067253113,2533351.92000866,44469.1505432129,1352834.9391818,1625208.48625898,1533490.86326361,2338799.3863821,n.a.,1612701.5376687,2398554.80742455,33324069.6883202,-477348.537862301,n.a.
6725,MEGACHEM LIMITED,4675.0,C1,2009,23743052.8076291,12308679.0372133,31212056.7249656,1868319.81217861,-1523443.08102131,64129.9706697464,11214906.7596793,413282.033205032,3136668.12098026,-413282.033205032,2453327.65573263,38477.9824018478,75530.854344368,1928174.45147038,1878295.58539391,2768277.06724405,-968362.557113171,-9975.77321529388,0,36051731.8448424,-529428.53564024,n.a.
6726,MEGACHEM LIMITED,4675.0,C1,2010,28012422.747612,17578416.3921475,39492236.5709543,-26397.5158929825,618788.82843256,-333074.538767338,16308230.0391793,491459.634125233,5715838.58835697,-491459.634125233,2697205.0062418,16304.348051548,2202639.78201151,3743788.87164593,3592391.35402441,5245341.68744087,1173913.05971146,1163043.49434376,1194875.79292059,45590839.1397595,-1037267.09508896,n.a.
6727,MEGACHEM LIMITED,4675.0,C1,2011,29933880.905807,21957406.9261551,41326976.6074419,2576304.99333143,3039901.50511265,-4909663.88761997,16981624.7963905,501268.533468246,5904512.78686523,-501268.533468246,6931651.99041367,3613438.81487846,5911432.13778734,3909433.27099085,3733374.23086166,5428615.20677805,3844083.84561539,478204.030394554,2278772.9036808,51891287.8319621,-924886.573255062,n.a.
6728,MEGACHEM LIMITED,4675.0,C1,2012,34130771.5799212,24924396.6409564,44299140.7752037,5031466.9854641,-1185941.94215536,-3346138.05043697,21614220.9926248,894156.088709831,5248058.72541666,-894156.088709831,10212504.8705935,3310175.64833164,6463424.45111275,2770739.61675167,2589292.95158386,4411932.8764677,-286064.5622015,834491.194307804,3759705.67464828,59055168.2208776,-885982.815504074,n.a.
6729,MEGACHEM LIMITED,4675.0,C1,2013,33595195.3122616,25457994.5280552,44662136.1224055,1234489.86256123,-512921.844303608,-446534.425318241,25426381.4713955,1167312.11715937,3706630.89334965,-1168102.44357586,9348771.18068933,0,7119260.3597641,2201849.396348,1976606.36764765,2544060.73468924,n.a.,1178376.68699026,8074764.99730349,59053189.8403168,-841697.633564472,23709.7924947739
6730,MEGACHEM LIMITED,4675.0,C1,2014,33693332.3224187,29375614.9231195,47274653.7475586,62816.922724247,1921592.37104654,-1570423.06810617,27202754.861176,1145084.38652754,3886324.07456636,-1144327.55613327,10574434.268713,2156966.6236639,9708620.29767036,2415802.61850357,2102474.8352766,2745780.67040443,n.a.,3301294.17979717,6229470.9752202,63068947.2455382,-807538.030683994,22704.9118280411
6731,MEGACHEM LIMITED,4675.0,C1,2015,31886271.6422081,23068109.2157364,42394086.7825747,4919725.52442551,-4054742.15519428,692411.053538322,20443454.0373087,1041092.00286865,4011599.07627106,-1041799.26645756,8801895.36392689,2624655.1784277,5003182.62791634,2322653.62596512,2089963.90521526,2969799.8098135,-2613338.96100521,14852.535367012,5786830.68442345,54954380.8579445,-778697.211384773,19096.116900444
6732,MEGACHEM LIMITED,4675.0,C1,2016,30973518.5455084,19644610.3291512,40480536.4261866,2415819.6709156,-3583627.176404,1560533.77139568,17634653.8943052,1008781.02457523,3980501.95920467,-1008781.02457523,7900159.00397301,2009956.43484592,2454539.16192055,1541865.44537544,1411187.16323376,2999377.71391869,-457028.277754784,-1477563.43352795,4160962.444067,50618128.8746595,-977667.147874832,18668.3260202408
6733,MEGACHEM LIMITED,4675.0,C1,2017,35308992.3766851,24472541.8621302,47246744.6833849,-855903.02324295,-600029.916644096,-129432.887256145,22886427.8680086,873859.030723572,6107287.04434633,-873859.030723572,8122100.71706772,1586113.99412155,5056112.43975163,3138560.47421694,3173724.32219982,5257369.35693026,-576836.74031496,-225198.260486126,4300463.79160881,59781534.2388153,-757893.149077892,20200.508415699
